# 48698 WSSS Singapore Observations at 12Z 08 May 2019
Frequency [GHz],TB
175.31,275.322310252
175.322,275.297470104
175.337,275.266343853
175.352,275.235132834
175.367,275.203836773
175.382,275.172455402
175.397,275.140988453
175.412,275.109435643
175.427,275.077796685
175.442,275.046071328
175.457,275.014259271
175.472,274.982360242
175.487,274.950373955
175.502,274.918300135
175.517,274.886138496
175.532,274.853888746
175.547,274.821550604
175.562,274.789123783
175.577,274.756607992
175.592,274.724002931
175.607,274.691308324
175.622,274.658523865
175.637,274.625649275
175.652,274.592684236
175.667,274.559628467
175.682,274.526481671
175.697,274.493243526
175.712,274.459913748
175.727,274.426492031
175.742,274.392978082
175.757,274.359371568
175.772,274.325672206
175.787,274.29187968
175.802,274.257993671
175.817,274.224013879
175.832,274.189939987
175.847,274.155771672
175.862,274.121508634
175.877,274.087150543
175.892,274.052697084
175.907,274.018147939
175.922,273.983502786
175.937,273.948761283
175.952,273.913923132
175.967,273.878987998
175.982,273.843955542
175.997,273.808825444
176.012,273.773597373
176.027,273.738271
176.042,273.702845972
176.057,273.667321963
176.072,273.63169864
176.087,273.595975664
176.102,273.560152697
176.117,273.524229376
176.132,273.48820538
176.147,273.452080354
176.162,273.415853941
176.177,273.379525803
176.192,273.343095593
176.207,273.306562948
176.222,273.269927521
176.237,273.233188948
176.252,273.196346873
176.267,273.159400941
176.282,273.122350793
176.297,273.085196057
176.31,273.052910409
176.312,273.047936372
176.327,273.010571372
176.342,272.973100688
176.357,272.93552395
176.372,272.897840777
176.387,272.860050816
176.402,272.822153659
176.417,272.784148958
176.432,272.746036323
176.447,272.707815359
176.46,272.674602616
176.462,272.669485701
176.477,272.631046955
176.492,272.592498732
176.507,272.553840645
176.522,272.515072302
176.537,272.476193314
176.552,272.437203275
176.567,272.398101789
176.582,272.358888463
176.597,272.319562882
176.612,272.280124675
176.627,272.240573395
176.642,272.200908656
176.657,272.161130042
176.672,272.121237139
176.687,272.081229532
176.702,272.041106814
176.717,272.00086855
176.732,271.960514326
176.747,271.920043724
176.762,271.879456308
176.777,271.838751654
176.792,271.797929331
176.807,271.75698891
