# 10410 EDZE Essen Observations at 12Z 22 Apr 2019
Frequency [GHz],TB
175.31,276.780366364
175.322,276.803250735
175.337,276.831662585
175.352,276.859857804
175.367,276.887834774
175.382,276.915591878
175.397,276.943127493
175.412,276.970439995
175.427,276.997527757
175.442,277.024389149
175.457,277.05102254
175.472,277.077426296
175.487,277.103598779
175.502,277.129538352
175.517,277.155243373
175.532,277.1807122
175.547,277.20594319
175.562,277.230934694
175.577,277.255685068
175.592,277.280192659
175.607,277.304455821
175.622,277.328472899
175.637,277.352242243
175.652,277.375762197
175.667,277.399031107
175.682,277.422047319
175.697,277.444809175
175.712,277.46731502
175.727,277.489563196
175.742,277.511552047
175.757,277.533279915
175.772,277.554745145
175.787,277.575946077
175.802,277.596881055
175.817,277.617548424
175.832,277.637946527
175.847,277.658073711
175.862,277.677928319
175.877,277.697508699
175.892,277.716813198
175.907,277.735840168
175.922,277.754587957
175.937,277.773054917
175.952,277.791239403
175.967,277.809139772
175.982,277.826754378
175.997,277.844081586
176.012,277.861119753
176.027,277.877867248
176.042,277.894322438
176.057,277.91048369
176.072,277.926349382
176.087,277.941917887
176.102,277.957187586
176.117,277.972156862
176.132,277.986824102
176.147,278.001187695
176.162,278.015246038
176.177,278.02899753
176.192,278.042440572
176.207,278.055573572
176.222,278.068394944
176.237,278.080903104
176.252,278.093096475
176.267,278.104973482
176.282,278.116532561
176.297,278.127772149
176.31,278.137253488
176.312,278.138690688
176.327,278.149286631
176.342,278.159558433
176.357,278.169504556
176.372,278.17912347
176.387,278.18841365
176.402,278.197373578
176.417,278.206001744
176.432,278.214296644
176.447,278.222256784
176.46,278.228883635
176.462,278.229880673
176.477,278.237166833
176.492,278.244113791
176.507,278.250720081
176.522,278.256984249
176.537,278.262904848
176.552,278.268480439
176.567,278.273709591
176.582,278.278590885
176.597,278.28312291
176.612,278.287304263
176.627,278.291133555
176.642,278.294609401
176.657,278.297730431
176.672,278.300495284
176.687,278.302902608
176.702,278.304951063
176.717,278.30663932
176.732,278.307966061
176.747,278.308929978
176.762,278.309529776
176.777,278.309764172
176.792,278.309631894
176.807,278.309131681
176.822,278.308262285
176.837,278.307022473
176.852,278.30541102
176.867,278.303426719
176.882,278.30106837
176.897,278.298334791
176.912,278.295224813
176.927,278.291737277
176.942,278.28787104
176.957,278.283624975
176.972,278.278997965
176.987,278.273988911
177.002,278.268596725
177.017,278.262820336
177.032,278.256658686
177.047,278.250110736
177.062,278.243175454
177.077,278.235851834
177.092,278.228138876
177.107,278.2200356
177.122,278.211541043
177.137,278.202654254
177.152,278.193374301
177.167,278.183700267
177.182,278.173631252
177.197,278.163166372
177.21,278.153775928
177.212,278.15230476
177.227,278.141045565
177.242,278.129387955
177.257,278.117331113
177.272,278.104874238
177.287,278.092016549
177.302,278.078757283
177.31,278.071521216
177.317,278.065095692
177.332,278.051031046
177.347,278.036562633
177.362,278.021689761
177.377,278.006411752
177.392,277.99072795
177.407,277.974637715
177.422,277.958140424
177.437,277.941235476
177.452,277.923922285
177.467,277.906200284
177.482,277.888068927
177.497,277.869527683
177.512,277.850576043
177.527,277.831213513
177.542,277.811439622
177.557,277.791253914
177.572,277.770655954
177.587,277.749645325
177.602,277.728221629
177.617,277.706384486
177.632,277.684133537
177.647,277.661468441
177.66,277.641490106
177.662,277.638388872
177.677,277.614894529
177.692,277.590985127
177.707,277.566660399
177.722,277.541920099
177.737,277.516763996
177.752,277.491191882
177.767,277.465203565
177.782,277.438798872
177.797,277.411977649
177.812,277.38473976
177.827,277.357085087
177.842,277.329013532
177.857,277.300525012
177.872,277.271619465
177.887,277.242296846
177.902,277.212557128
177.917,277.182400301
177.932,277.151826371
177.947,277.120835366
177.96,277.093639159
177.962,277.089427327
177.977,277.057602313
177.992,277.025360401
178.007,276.992701684
178.022,276.959626272
178.037,276.926134291
178.052,276.892225882
178.067,276.857901205
178.082,276.82316043
178.097,276.78800375
178.112,276.752431366
178.127,276.716443499
178.142,276.680040383
178.157,276.643222264
178.172,276.605989407
178.187,276.568342086
178.202,276.530280594
178.217,276.491805229
178.232,276.452916311
178.247,276.413614167
178.262,276.373899136
178.277,276.333771573
178.292,276.293231842
178.307,276.252280317
178.322,276.210917385
178.337,276.169143442
178.352,276.126958895
178.367,276.084364161
178.382,276.041359665
178.397,275.997945842
178.41,275.959989769
178.412,275.954123133
178.427,275.909891991
178.442,275.865252874
178.457,275.820206246
178.472,275.77475258
178.487,275.728892355
178.502,275.682626056
178.517,275.635954169
178.532,275.58887719
178.547,275.541395618
178.562,275.493509954
178.577,275.445220702
178.592,275.396528372
178.607,275.347433473
178.622,275.297936518
178.637,275.248038018
178.652,275.197738488
178.667,275.14703844
178.682,275.095938388
178.697,275.044438844
178.712,274.992540318
178.727,274.940243317
178.742,274.887548348
178.757,274.83445591
178.772,274.780966503
178.787,274.727080619
178.802,274.672798746
178.817,274.618121366
178.832,274.563048955
178.847,274.507581981
178.862,274.451720907
178.877,274.395466183
178.892,274.338818255
178.907,274.281777556
178.922,274.224344512
178.937,274.166519536
178.952,274.108303029
178.967,274.049695383
178.982,273.990696975
178.997,273.93130817
179.012,273.871529318
179.027,273.811360754
179.042,273.750802802
179.057,273.689855765
179.072,273.628519932
179.087,273.566795575
179.102,273.504682949
179.117,273.44218229
179.132,273.379293814
179.147,273.316017721
179.16,273.260865037
179.162,273.252354186
179.177,273.188303369
179.192,273.123865404
179.207,273.059040405
179.222,272.993828464
179.237,272.92822965
179.252,272.862244007
179.267,272.795871557
179.282,272.729112295
179.297,272.661966192
179.312,272.594433194
179.327,272.526513219
179.342,272.458206158
179.357,272.389511876
179.372,272.320430209
179.387,272.250960966
179.402,272.181103926
179.417,272.110858839
179.432,272.040225423
179.447,271.96920337
179.462,271.897792338
179.477,271.825991955
179.492,271.753801816
179.507,271.681221487
179.522,271.608250498
179.537,271.53488835
179.552,271.461134507
179.567,271.386988404
179.582,271.312449438
179.597,271.237516972
179.612,271.162190341
179.627,271.086468837
179.642,271.010351722
179.657,270.933838221
179.672,270.856927525
179.687,270.779618789
179.702,270.701911131
179.717,270.623803635
179.732,270.545295346
179.747,270.466385278
179.762,270.387072403
179.777,270.30735566
179.792,270.227233951
179.807,270.14670614
179.822,270.065771057
179.837,269.984427495
179.852,269.902674208
179.867,269.820509918
179.882,269.737933306
179.897,269.65494302
179.91,269.582682416
179.912,269.571537671
179.927,269.487715835
179.942,269.40347605
179.957,269.318816821
179.972,269.233736618
179.987,269.148233872
180.002,269.062306984
180.017,268.97595432
180.032,268.889174208
180.047,268.801964948
180.062,268.714324801
180.077,268.626252002
180.092,268.537744746
180.107,268.448801203
180.122,268.359419508
180.137,268.269597767
180.152,268.179334054
180.167,268.088626416
180.182,267.99747287
180.197,267.905871404
180.212,267.813819981
180.227,267.721316536
180.242,267.628358977
180.257,267.534945191
180.272,267.441073036
180.287,267.346740351
180.302,267.251944951
180.317,267.15668463
180.332,267.060957162
180.347,266.964760303
180.362,266.86809179
180.377,266.770949342
180.392,266.673330666
180.407,266.575233452
180.422,266.476655376
180.437,266.377594106
180.452,266.278047296
180.467,266.178012593
180.482,266.077487637
180.497,265.976470059
180.512,265.87495749
180.527,265.772947555
180.542,265.670437877
180.557,265.567426084
