# 01004 ENAS Ny-Alesund Ii Observations at 12Z 22 Apr 2019
Frequency [GHz],TB
175.31,229.857376143
175.322,229.928674748
175.337,230.01792488
175.352,230.107315312
175.367,230.196845345
175.382,230.28651425
175.397,230.376321297
175.412,230.466265726
175.427,230.556346778
175.442,230.64656367
175.457,230.73691561
175.472,230.82740179
175.487,230.918021376
175.502,231.008773538
175.517,231.09965742
175.532,231.190672152
175.547,231.281816845
175.562,231.373090603
175.577,231.464492507
175.592,231.556021624
175.607,231.647677001
175.622,231.739457683
175.637,231.831362681
175.652,231.923390995
175.667,232.015541617
175.682,232.107813509
175.697,232.200205625
175.712,232.2927169
175.727,232.385346249
175.742,232.478092566
175.757,232.570954738
175.772,232.663931625
175.787,232.757022078
175.802,232.850224916
175.817,232.943538951
175.832,233.036962972
175.847,233.130495751
175.862,233.224136037
175.877,233.317882569
175.892,233.411734055
175.907,233.505689189
175.922,233.599746652
175.937,233.693905091
175.952,233.788163147
175.967,233.882519431
175.982,233.976972541
175.997,234.071521049
176.012,234.166163505
176.027,234.260898449
176.042,234.355724384
176.057,234.450639807
176.072,234.545643184
176.087,234.640732961
176.102,234.735907566
176.117,234.831165399
176.132,234.926504845
176.147,235.021924261
176.162,235.117421986
176.177,235.212996334
176.192,235.308645597
176.207,235.404368037
176.222,235.500161908
176.237,235.596025425
176.252,235.691956785
176.267,235.787954167
176.282,235.884015725
176.297,235.980139578
176.31,236.063495843
176.312,236.076323833
176.327,236.172566563
176.342,236.268865824
176.357,236.365219649
176.372,236.46162603
176.387,236.558082952
176.402,236.65458837
176.417,236.75114021
176.432,236.847736367
176.447,236.944374724
176.46,237.028160437
176.462,237.041053123
176.477,237.1377694
176.492,237.234521339
176.507,237.331306716
176.522,237.428123277
176.537,237.524968729
176.552,237.621840769
176.567,237.718737055
176.582,237.815655228
176.597,237.912592887
176.612,238.00954762
176.627,238.106516967
176.642,238.203498461
176.657,238.300489589
176.672,238.397487822
176.687,238.494490596
176.702,238.591495317
176.717,238.688499372
176.732,238.785500103
176.747,238.882494836
176.762,238.979480861
176.777,239.076455443
176.792,239.173415813
176.807,239.270359172
176.822,239.367282692
176.837,239.464183521
176.852,239.561058762
176.867,239.657905508
176.882,239.754720798
176.897,239.851501658
176.912,239.948245078
176.927,240.044948016
176.942,240.141607393
176.957,240.238220114
176.972,240.334783037
176.987,240.431292999
177.002,240.527746797
177.017,240.624141205
177.032,240.720472955
177.047,240.816738755
177.062,240.912935277
177.077,241.009059172
177.092,241.105107037
177.107,241.201075456
177.122,241.296960969
177.137,241.392760086
177.152,241.488469294
177.167,241.584085032
177.182,241.679603715
177.197,241.775021732
177.21,241.857633087
177.212,241.870335419
177.227,241.965541095
177.242,242.06063505
177.257,242.155613521
177.272,242.250472731
177.287,242.345208858
177.302,242.439818057
177.31,242.49022306
177.317,242.534296443
177.332,242.628640097
177.347,242.722845073
177.362,242.816907377
177.377,242.910823007
177.392,243.004587904
177.407,243.098197986
177.422,243.191649141
177.437,243.284937215
177.452,243.37805803
177.467,243.471007363
177.482,243.563780976
177.497,243.656374577
177.512,243.748783855
177.527,243.841004468
177.542,243.933032029
177.557,244.024862129
177.572,244.116490315
177.587,244.207912115
177.602,244.29912302
177.617,244.390118482
177.632,244.480893925
177.647,244.571444747
177.66,244.649736841
177.662,244.661766305
177.677,244.751853927
177.692,244.841702911
177.707,244.931308525
177.722,245.020666002
177.737,245.109770543
177.752,245.198617327
177.767,245.287201485
177.782,245.375518139
177.797,245.463562363
177.812,245.551329212
177.827,245.638813706
177.842,245.726010837
177.857,245.812915564
177.872,245.899522829
177.887,245.985827525
177.902,246.071824538
177.917,246.15750871
177.932,246.242874868
177.947,246.3279178
177.96,246.40135618
177.962,246.412632277
177.977,246.497013038
177.992,246.581054791
178.007,246.664752226
178.022,246.748100009
178.037,246.831092775
178.052,246.913725135
178.067,246.995991675
178.082,247.077886965
178.097,247.159405538
178.112,247.240541923
178.127,247.321290607
178.142,247.401646068
178.157,247.481602752
178.172,247.561155104
178.187,247.640297529
178.202,247.719024417
178.217,247.797330143
178.232,247.875209063
178.247,247.952655511
178.262,248.029663814
178.277,248.106228267
178.292,248.182343159
178.307,248.258002764
178.322,248.333201341
178.337,248.40793313
178.352,248.482192362
178.367,248.555973258
178.382,248.629270015
178.397,248.702076844
178.41,248.764775291
178.412,248.774387914
178.427,248.84619741
178.442,248.9174995
178.457,248.988288343
178.472,249.058558081
178.487,249.128302878
178.502,249.197516859
178.517,249.266194177
178.532,249.334328955
178.547,249.401915326
178.562,249.46894742
178.577,249.535419369
178.592,249.601325304
178.607,249.666659348
178.622,249.731415643
178.637,249.79558832
178.652,249.85917152
178.667,249.922159397
178.682,249.984546097
178.697,250.04632578
178.712,250.107492622
178.727,250.168040795
178.742,250.227964489
178.757,250.287257911
178.772,250.345915274
178.787,250.403930806
178.802,250.461298753
178.817,250.518013372
178.832,250.574068945
178.847,250.629459773
178.862,250.684180168
178.877,250.738224476
178.892,250.791587054
178.907,250.844262294
178.922,250.896244602
178.937,250.947528422
178.952,250.998108216
178.967,251.047978475
178.982,251.097133729
178.997,251.145568539
179.012,251.19327749
179.027,251.240255206
179.042,251.286496348
179.057,251.331995619
179.072,251.376747743
179.087,251.420747505
179.102,251.46398972
179.117,251.506469249
179.132,251.548180984
179.147,251.589119883
179.16,251.623971256
179.162,251.629280945
179.177,251.668659202
179.192,251.707249749
179.207,251.745047737
179.222,251.78204835
179.237,251.818246847
179.252,251.853638528
179.267,251.888218754
179.282,251.921982938
179.297,251.95492657
179.312,251.987045175
179.327,252.01833436
179.342,252.048789784
179.357,252.078407178
179.372,252.107182337
179.387,252.135111118
179.402,252.162189461
179.417,252.188413352
179.432,252.213778872
179.447,252.238282161
179.462,252.26191944
179.477,252.284687004
179.492,252.306581217
179.507,252.327598532
179.522,252.34773547
179.537,252.366988652
179.552,252.385354752
179.567,252.402830551
179.582,252.419412902
179.597,252.435098743
179.612,252.449885104
179.627,252.463769092
179.642,252.476747922
179.657,252.488818875
179.672,252.499979339
179.687,252.510226785
179.702,252.519558778
179.717,252.527972984
179.732,252.535467149
179.747,252.542039124
179.762,252.547686858
179.777,252.552408389
179.792,252.556201854
179.807,252.559065498
179.822,252.560997656
179.837,252.561996761
179.852,252.562061357
179.867,252.561190075
179.882,252.559381663
179.897,252.556634959
179.91,252.55349469
179.912,252.552948908
179.927,252.548322559
179.942,252.542755066
179.957,252.536245683
179.972,252.528793769
179.987,252.52039879
180.002,252.511060319
180.017,252.500778021
180.032,252.489551691
180.047,252.4773812
180.062,252.464266544
180.077,252.450207816
180.092,252.435205224
180.107,252.419259066
180.122,252.402369754
180.137,252.38453781
180.152,252.365763849
180.167,252.346048597
180.182,252.325392886
180.197,252.303797649
180.212,252.281263919
180.227,252.257792834
180.242,252.233385646
180.257,252.208043682
180.272,252.1817684
180.287,252.15456134
180.302,252.126424145
180.317,252.097358563
180.332,252.067366437
180.347,252.036449704
180.362,252.0046104
180.377,251.971850664
180.392,251.938172716
180.407,251.903578881
180.422,251.868071573
180.437,251.831653298
180.452,251.794326657
180.467,251.756094327
180.482,251.716959087
180.497,251.67692381
180.512,251.63599143
180.527,251.594164984
180.542,251.551447594
180.557,251.507842454
180.56,251.499015183
180.572,251.463352846
180.587,251.417982132
180.602,251.37173375
180.617,251.324611216
180.632,251.27661812
180.647,251.22775813
180.66,251.184714471
180.662,251.178034982
180.677,251.127452488
180.692,251.076014532
180.707,251.023725057
180.722,250.97058809
180.737,250.916607704
180.752,250.861788056
180.767,250.806133353
180.782,250.749647871
180.797,250.692335949
180.812,250.634201976
180.827,250.575250413
180.842,250.515485766
180.857,250.454912602
180.872,250.393535544
180.887,250.331359273
180.902,250.268388515
180.917,250.204628043
180.932,250.140082706
180.947,250.074757377
180.962,250.00865699
180.977,249.941786522
180.992,249.874151011
181.007,249.805755521
181.022,249.736605182
