# 78954 TBPB Grantley Adams Observations at 12Z 14 Jul 2019
Frequency [GHz],TB
175.31,281.528085121
175.322,281.51172911
175.337,281.491230191
175.352,281.470671219
175.367,281.450052026
175.382,281.429372441
175.397,281.408632292
175.412,281.387831404
175.427,281.366969602
175.442,281.346046708
175.457,281.325062543
175.472,281.304016926
175.487,281.282909673
175.502,281.261740601
175.517,281.240509522
175.532,281.219216248
175.547,281.197860589
175.562,281.176442353
175.577,281.154961347
175.592,281.133417373
175.607,281.111810235
175.622,281.090139732
175.637,281.068405662
175.652,281.046607823
175.667,281.024746009
175.682,281.002820011
175.697,280.980829621
175.712,280.958774625
175.727,280.936654812
175.742,280.914469964
175.757,280.892219864
175.772,280.869904291
175.787,280.847523025
175.802,280.825075839
175.817,280.802562508
175.832,280.779982803
175.847,280.757336494
175.862,280.734623346
175.877,280.711843125
175.892,280.688995593
175.907,280.666080511
175.922,280.643097636
175.937,280.620046724
175.952,280.596927528
175.967,280.573739799
175.982,280.550483287
175.997,280.527157736
176.012,280.50376289
176.027,280.480298493
176.042,280.456764281
176.057,280.433159992
176.072,280.40948536
176.087,280.385740117
176.102,280.361923991
176.117,280.33803671
176.132,280.314077997
176.147,280.290047574
176.162,280.26594516
176.177,280.241770472
176.192,280.217523222
176.207,280.193203123
176.222,280.168809883
176.237,280.144343208
176.252,280.1198028
176.267,280.095188361
176.282,280.070499589
176.297,280.045736177
176.31,280.024213942
176.312,280.02089782
176.327,279.995984205
176.342,279.97099502
176.357,279.94592995
176.372,279.920788674
176.387,279.895570871
176.402,279.870276218
176.417,279.844904385
176.432,279.819455043
176.447,279.793927859
176.46,279.771741073
176.462,279.768322496
176.477,279.742638615
176.492,279.716875874
176.507,279.691033927
176.522,279.665112427
176.537,279.639111023
176.552,279.613029359
176.567,279.586867079
176.582,279.560623822
176.597,279.534299225
176.612,279.507892921
176.627,279.481404539
176.642,279.454833707
176.657,279.428180049
176.672,279.401443185
176.687,279.374622732
176.702,279.347718304
176.717,279.320729513
176.732,279.293655964
176.747,279.266497264
176.762,279.239253011
176.777,279.211922804
176.792,279.184506236
176.807,279.157002898
176.822,279.129412377
176.837,279.101734257
176.852,279.073968118
176.867,279.046113536
176.882,279.018170085
176.897,278.990137334
176.912,278.962014849
176.927,278.933802192
176.942,278.905498923
176.957,278.877104596
176.972,278.848618763
176.987,278.820040971
177.002,278.791370765
177.017,278.762607684
177.032,278.733751266
177.047,278.704801042
177.062,278.675756543
177.077,278.646617292
177.092,278.617382811
177.107,278.588052617
177.122,278.558626224
177.137,278.52910314
177.152,278.499482872
177.167,278.46976492
177.182,278.439948781
177.197,278.41003395
177.21,278.384027537
177.212,278.380019915
177.227,278.349906161
177.242,278.319692169
177.257,278.289377415
177.272,278.258961373
177.287,278.228443509
177.302,278.197823289
177.31,278.181450466
177.317,278.167100171
177.332,278.136273611
177.347,278.10534306
177.362,278.074307964
177.377,278.043167765
177.392,278.0119219
177.407,277.980569803
177.422,277.949110902
177.437,277.917544621
177.452,277.885870378
177.467,277.85408759
177.482,277.822195665
177.497,277.790194008
177.512,277.75808202
177.527,277.725859097
177.542,277.693524628
177.557,277.661078001
177.572,277.628518595
177.587,277.595845787
177.602,277.563058947
177.617,277.530157441
177.632,277.49714063
177.647,277.46400787
177.66,277.435198518
177.662,277.43075851
177.677,277.397391895
177.692,277.363907367
177.707,277.330304258
177.722,277.296581898
177.737,277.26273961
177.752,277.228776713
177.767,277.194692518
177.782,277.160486334
177.797,277.126157461
177.812,277.091705196
177.827,277.057128826
177.842,277.022427638
177.857,276.987600908
177.872,276.952647909
177.887,276.917567907
177.902,276.882360163
177.917,276.84702393
177.932,276.811558456
177.947,276.775962983
177.96,276.745007826
177.962,276.740236745
177.977,276.704378972
177.992,276.668388887
178.007,276.632265704
178.022,276.596008633
178.037,276.559616878
178.052,276.523089633
178.067,276.486426088
178.082,276.449625424
178.097,276.412686818
178.112,276.375609437
178.127,276.338392442
178.142,276.301034986
178.157,276.263536217
178.172,276.225895273
178.187,276.188111286
178.202,276.150183379
178.217,276.112110669
178.232,276.073892264
178.247,276.035527265
178.262,275.997014765
178.277,275.958353847
178.292,275.919543589
178.307,275.880583059
178.322,275.841471316
178.337,275.802207411
178.352,275.762790388
178.367,275.723219279
178.382,275.683493111
178.397,275.643610898
178.41,275.608919324
178.412,275.603571649
178.427,275.56337436
178.442,275.523018021
178.457,275.48250161
178.472,275.441824097
178.487,275.400984441
178.502,275.359981592
178.517,275.318814491
178.532,275.277482065
178.547,275.235983236
178.562,275.194316912
178.577,275.152481991
178.592,275.11047736
178.607,275.068301897
178.622,275.025954466
178.637,274.983433923
178.652,274.940739109
178.667,274.897868857
178.682,274.854821986
178.697,274.811597304
178.712,274.768193606
178.727,274.724609675
178.742,274.680844282
178.757,274.636896185
178.772,274.592764129
178.787,274.548446848
178.802,274.503943058
178.817,274.459251466
178.832,274.414370764
178.847,274.369299628
178.862,274.324036723
178.877,274.278580698
178.892,274.232930188
178.907,274.187083812
178.922,274.141040176
178.937,274.094797868
178.952,274.048355463
178.967,274.001711518
178.982,273.954864577
178.997,273.907813164
179.012,273.86055579
179.027,273.813090945
179.042,273.765417107
179.057,273.717532733
179.072,273.669436262
179.087,273.621126118
179.102,273.572600704
179.117,273.523858406
179.132,273.47489759
179.147,273.425716605
179.16,273.3829137
179.162,273.376313778
179.177,273.326687417
179.192,273.276835812
179.207,273.226757228
179.222,273.176449915
179.237,273.125912097
179.252,273.075141979
179.267,273.024137744
179.282,272.972897553
179.297,272.921419542
179.312,272.869701829
179.327,272.817742505
179.342,272.765539638
179.357,272.713091273
179.372,272.66039543
179.387,272.607450105
179.402,272.554253267
179.417,272.500802862
179.432,272.447096807
179.447,272.393132997
179.462,272.338909296
179.477,272.284423543
179.492,272.229673549
179.507,272.174657097
179.522,272.119371941
179.537,272.063815806
179.552,272.00798639
179.567,271.951881357
179.582,271.895498346
179.597,271.83883496
179.612,271.781888774
179.627,271.724657331
179.642,271.667138141
179.657,271.609328682
179.672,271.551226399
179.687,271.492828704
179.702,271.434132973
179.717,271.37513655
179.732,271.315836742
179.747,271.256230821
179.762,271.196316024
179.777,271.136089551
179.792,271.075548564
179.807,271.014690188
179.822,270.95351151
179.837,270.892009579
179.852,270.830181405
179.867,270.768023957
179.882,270.705534166
179.897,270.642708919
179.91,270.587986592
179.912,270.579545066
179.927,270.516039413
179.942,270.452188723
179.957,270.387989719
179.972,270.323439078
179.987,270.258533434
180.002,270.193269379
180.017,270.127643456
180.032,270.061652167
180.047,269.995291965
180.062,269.928559259
180.077,269.861450408
180.092,269.793961727
180.107,269.726089481
180.122,269.657829889
180.137,269.589179117
180.152,269.520133286
180.167,269.450688464
180.182,269.380840672
180.197,269.310585876
180.212,269.239919994
180.227,269.168838892
180.242,269.097338383
180.257,269.025414227
180.272,268.953062132
180.287,268.880277753
180.302,268.807056691
180.317,268.733394491
180.332,268.659286646
180.347,268.584728593
180.362,268.509715715
180.377,268.434243336
180.392,268.358306729
180.407,268.281901108
180.422,268.205021631
180.437,268.127663399
180.452,268.049821458
180.467,267.971490796
180.482,267.892666342
180.497,267.813342971
180.512,267.733515499
180.527,267.653178684
180.542,267.572327228
180.557,267.490955773
180.56,267.474618607
180.572,267.409058906
180.587,267.326631156
180.602,267.243666993
180.617,267.160160831
180.632,267.076107028
180.647,266.991499884
180.66,266.917721651
180.662,266.906333641
180.677,266.820602486
180.692,266.734300552
180.707,266.647421913
180.722,266.559960591
180.737,266.471910551
180.752,266.383265706
180.767,266.294019914
180.782,266.204166981
180.797,266.113700662
180.812,266.022614661
180.827,265.93090263
180.842,265.838558173
180.857,265.745574848
180.872,265.651946162
180.887,265.55766558
180.902,265.46272652
180.917,265.367122359
180.932,265.270846432
180.947,265.173892032
180.962,265.076252418
180.977,264.977920809
180.992,264.878890391
181.007,264.779154318
181.022,264.678705711
181.037,264.577537666
181.052,264.475643253
181.067,264.373015516
181.082,264.269647482
181.097,264.165532156
181.112,264.060662533
181.127,263.955031591
181.142,263.848632303
181.157,263.741457634
181.172,263.633500549
181.187,263.524754013
181.202,263.415210997
181.217,263.304864481
181.232,263.19370746
181.247,263.081732943
181.262,262.968933965
181.277,262.855303586
181.292,262.740834897
181.307,262.625521027
181.31,262.602356229
181.322,262.509355144
181.337,262.392330467
181.352,262.274440262
181.367,262.155677857
181.382,262.036036643
181.397,261.91551008
181.412,261.794091704
181.427,261.671775135
181.442,261.548554079
181.457,261.424422341
181.472,261.299373827
181.487,261.173402551
181.502,261.046502645
181.517,260.918668366
181.532,260.7898941
181.547,260.660174374
181.562,260.52950386
181.577,260.397877386
181.592,260.265289941
181.607,260.131736683
181.622,259.997212952
181.637,259.861714269
181.652,259.725236352
181.667,259.587775121
181.682,259.449326706
181.697,259.309887453
