# 01004 ENAS Ny-Alesund Ii Observations at 12Z 05 Aug 2020
Frequency [GHz],TB
175.31,267.875978865
175.322,267.862187179
175.337,267.844819188
175.352,267.827308492
175.367,267.809655014
175.382,267.79185869
175.397,267.773919454
175.412,267.755837251
175.427,267.737612013
175.442,267.719243695
175.457,267.70073224
175.472,267.682077607
175.487,267.663279749
175.502,267.644338623
175.517,267.625254198
175.532,267.606026434
175.547,267.58665531
175.562,267.56714079
175.577,267.547482854
175.592,267.527681477
175.607,267.507736653
175.622,267.487648358
175.637,267.467416588
175.652,267.447041334
175.667,267.42652259
175.682,267.405860363
175.697,267.38505465
175.712,267.364105455
175.727,267.343012797
175.742,267.321776679
175.757,267.300397121
175.772,267.278874141
175.787,267.257207768
175.802,267.235398018
175.817,267.213444925
175.832,267.191348523
175.847,267.169108843
175.862,267.146725926
175.877,267.12419981
175.892,267.101530543
175.907,267.078718171
175.922,267.055762742
175.937,267.032664313
175.952,267.009422938
175.967,266.986038681
175.982,266.962511599
175.997,266.938841762
176.012,266.915029232
176.027,266.891074082
176.042,266.866976393
176.057,266.842736234
176.072,266.818353683
176.087,266.793828833
176.102,266.769161755
176.117,266.744352543
176.132,266.719401286
176.147,266.694308085
176.162,266.669073023
176.177,266.643696204
176.192,266.618177727
176.207,266.592517697
176.222,266.566716217
176.237,266.540773398
176.252,266.514689346
176.267,266.488464171
176.282,266.462097994
176.297,266.435590931
176.31,266.412504273
176.312,266.4089431
176.327,266.382154619
176.342,266.355225616
176.357,266.328156216
176.372,266.300946541
176.387,266.273596727
176.402,266.246106906
176.417,266.218477205
176.432,266.190707764
176.447,266.16279872
176.46,266.138498062
176.462,266.134750207
176.477,266.106562371
176.492,266.07823535
176.507,266.049769294
176.522,266.021164338
176.537,265.992420644
176.552,265.963538342
176.567,265.934517596
176.582,265.905358547
176.597,265.876061357
176.612,265.846626171
176.627,265.817053148
176.642,265.787342445
176.657,265.757494218
176.672,265.727508626
176.687,265.697385824
176.702,265.667125976
176.717,265.63672924
176.732,265.606195776
176.747,265.575525756
176.762,265.544719333
176.777,265.513776675
176.792,265.482697947
176.807,265.451483312
176.822,265.420132939
176.837,265.38864699
176.852,265.357025629
176.867,265.325269028
176.882,265.293377352
176.897,265.261350765
176.912,265.229189439
176.927,265.196893537
176.942,265.164463228
176.957,265.131898676
176.972,265.099200053
176.987,265.066367519
177.002,265.033401245
177.017,265.000301395
177.032,264.96706814
177.047,264.933701638
177.062,264.900202055
177.077,264.866569556
177.092,264.83280431
177.107,264.798906468
177.122,264.764876204
177.137,264.730713674
177.152,264.696419038
177.167,264.661992453
177.182,264.627434087
177.197,264.592744087
177.21,264.562573071
177.212,264.557922616
177.227,264.522969824
177.242,264.487885871
177.257,264.452670905
177.272,264.417325078
177.287,264.381848539
177.302,264.346241436
177.31,264.327197648
177.317,264.310503919
177.332,264.274636129
177.347,264.238638211
177.362,264.202510311
177.377,264.166252562
177.392,264.129865105
177.407,264.093348074
177.422,264.056701606
177.437,264.019925832
177.452,263.983020887
177.467,263.945986884
177.482,263.908823966
177.497,263.871532241
177.512,263.834111841
177.527,263.796562881
177.542,263.758885476
177.557,263.72107974
177.572,263.683145786
177.587,263.645083717
177.602,263.606893641
177.617,263.568575666
177.632,263.530129884
177.647,263.491556396
177.66,263.458022816
177.662,263.452855296
177.677,263.414026677
177.692,263.375070625
177.707,263.335987222
177.722,263.296776558
177.737,263.257438701
177.752,263.217973736
177.767,263.178381733
177.782,263.138662756
177.797,263.098816874
177.812,263.058844148
177.827,263.018744637
177.842,262.978518393
177.857,262.938165473
177.872,262.897685917
177.887,262.857079772
177.902,262.816347079
177.917,262.775487872
177.932,262.734502182
177.947,262.693390038
177.96,262.657657242
177.962,262.652151463
177.977,262.610786482
177.992,262.569295101
178.007,262.527677338
178.022,262.485933197
178.037,262.444062686
178.052,262.402065801
178.067,262.359942531
178.082,262.31769287
178.097,262.275316802
178.112,262.232814308
178.127,262.190185369
178.142,262.147429946
178.157,262.104548014
178.172,262.061539525
178.187,262.018404444
178.202,261.97514272
178.217,261.9317543
178.232,261.888239124
178.247,261.844597131
178.262,261.80082825
178.277,261.756932412
178.292,261.712909532
178.307,261.668759525
178.322,261.624482309
178.337,261.58007778
178.352,261.53554584
178.367,261.490886382
178.382,261.446099298
178.397,261.401184465
178.41,261.362154846
178.412,261.356141758
178.427,261.310971054
178.442,261.265672212
178.457,261.220245093
178.472,261.174689547
178.487,261.129005424
178.502,261.083192558
178.517,261.037250789
178.532,260.991179939
178.547,260.944979832
178.562,260.898650282
178.577,260.852191094
178.592,260.805602073
178.607,260.758883007
178.622,260.712033691
178.637,260.665053898
178.652,260.617943408
178.667,260.57070198
178.682,260.52332938
178.697,260.475825355
178.712,260.428189653
178.727,260.380422002
178.742,260.332522143
178.757,260.284489789
178.772,260.236324654
178.787,260.188026446
178.802,260.139594864
178.817,260.091029601
178.832,260.042330326
178.847,259.993496723
178.862,259.944528453
178.877,259.895425168
178.892,259.846186523
178.907,259.796812151
178.922,259.747301686
178.937,259.697654744
178.952,259.647870942
178.967,259.597949874
178.982,259.547891141
178.997,259.497694321
179.012,259.447358994
179.027,259.396884715
179.042,259.346271039
179.057,259.295517518
179.072,259.244623681
179.087,259.193589046
179.102,259.142413135
179.117,259.091095441
179.132,259.039635463
179.147,258.988032674
179.16,258.943194334
179.162,258.936286551
179.177,258.884396545
179.192,258.832362107
179.207,258.780182672
179.222,258.727857657
179.237,258.675386478
179.252,258.622768537
179.267,258.570003216
179.282,258.517089889
179.297,258.464027923
179.312,258.410816663
179.327,258.357455445
179.342,258.303943596
179.357,258.250280421
179.372,258.196465222
179.387,258.142497277
179.402,258.088375851
179.417,258.034100211
179.432,257.979669589
179.447,257.925083209
179.462,257.870340292
179.477,257.815440025
179.492,257.760381601
179.507,257.705164174
179.522,257.649786904
179.537,257.594248919
179.552,257.538549346
179.567,257.482687289
179.582,257.426661834
179.597,257.370472047
179.612,257.31411699
179.627,257.257595697
179.642,257.200907189
179.657,257.144050471
179.672,257.08702453
179.687,257.029828332
179.702,256.972460831
179.717,256.914920953
179.732,256.857207625
179.747,256.799319728
179.762,256.741256145
179.777,256.683015742
179.792,256.624597345
179.807,256.565999784
179.822,256.507221848
179.837,256.448262327
179.852,256.389119977
179.867,256.329793539
179.882,256.270281732
179.897,256.21058326
179.91,256.158692562
179.912,256.150696788
179.927,256.090620987
179.942,256.030354483
179.957,255.969895895
179.972,255.909243812
179.987,255.848396808
180.002,255.78735343
180.017,255.7261122
180.032,255.664671624
180.047,255.60303018
180.062,255.541186327
180.077,255.479138501
180.092,255.416885108
180.107,255.354424541
180.122,255.291755157
180.137,255.228875293
180.152,255.165783273
180.167,255.102477377
180.182,255.03895588
180.197,254.975217019
180.212,254.911259006
180.227,254.847080034
180.242,254.78267827
180.257,254.718051849
180.272,254.653198888
180.287,254.588117474
180.302,254.522805671
180.317,254.457261513
180.332,254.391483004
180.347,254.325468129
180.362,254.259214848
180.377,254.192721086
180.392,254.125984738
180.407,254.059003688
180.422,253.991775785
180.437,253.924298834
180.452,253.856570642
180.467,253.788588965
180.482,253.720351542
180.497,253.651856077
180.512,253.583100257
180.527,253.51408173
180.542,253.444798121
180.557,253.37524703
180.56,253.361304499
180.572,253.305426018
180.587,253.235332625
180.602,253.164964364
180.617,253.094318722
180.632,253.023393147
180.647,252.952185068
180.66,252.890240872
180.662,252.88069188
180.677,252.808910955
180.692,252.73683963
180.707,252.664475216
180.722,252.591815006
180.737,252.518856251
180.752,252.445596176
180.767,252.372031988
180.782,252.298160855
180.797,252.223979925
180.812,252.149486318
180.827,252.074677119
180.842,251.999549396
180.857,251.924100187
180.872,251.848326502
180.887,251.772225326
180.902,251.695793627
180.917,251.619028328
180.932,251.541926347
180.947,251.464484564
180.962,251.386699847
180.977,251.308569032
180.992,251.23008894
181.007,251.151256359
181.022,251.072068067
181.037,250.992520816
181.052,250.912611338
181.067,250.832336349
181.082,250.751692544
181.097,250.6706766
181.112,250.589285181
181.127,250.507514938
181.142,250.425362504
181.157,250.342824501
181.172,250.25989754
181.187,250.176578219
181.202,250.092863136
181.217,250.008748871
181.232,249.924232008
181.247,249.839309123
181.262,249.753976793
181.277,249.668231588
181.292,249.582070094
181.307,249.495488887
181.31,249.478121982
181.322,249.408484567
181.337,249.32105373
181.352,249.233192981
181.367,249.144898954
181.382,249.056168291
181.397,248.966997658
181.412,248.877383742
181.427,248.787323261
181.442,248.69681296
181.457,248.605849622
181.472,248.514430068
181.487,248.422551159
181.502,248.330209806
181.517,248.23740297
181.532,248.144127667
181.547,248.050380977
181.562,247.956160046
181.577,247.86146209
181.592,247.766284409
181.607,247.670624375
181.622,247.574479465
181.637,247.477847247
181.652,247.38072539
181.667,247.283111674
181.682,247.185004013
181.697,247.086400432
181.712,246.987299098
181.727,246.887698328
181.742,246.787596574
181.757,246.686992484
181.772,246.58588486
181.787,246.48427268
181.802,246.382155145
181.817,246.279531637
181.832,246.176401775
181.847,246.07276541
181.862,245.968622626
181.877,245.86397378
181.892,245.7588195
181.907,245.6531607
181.922,245.546998601
181.937,245.440334753
181.952,245.333171029
181.967,245.225509678
181.982,245.117353311
181.997,245.00870494
182.012,244.899567989
182.027,244.789946323
182.042,244.679844261
182.057,244.569266609
182.06,244.547094461
182.072,244.458218664
182.087,244.346706272
182.102,244.234735825
182.117,244.122314294
182.132,244.009449265
182.147,243.89614896
182.162,243.782422271
182.177,243.668278779
182.192,243.553728813
182.207,243.438783452
182.222,243.323454574
182.237,243.207754898
182.252,243.091698002
182.267,242.975298381
182.282,242.858571463
182.297,242.741533664
182.312,242.624202431
182.327,242.506596269
182.342,242.388734788
182.357,242.270638767
182.372,242.152330162
182.387,242.033832181
182.402,241.915169308
182.417,241.79636737
182.432,241.677453558
182.447,241.558456498
182.462,241.439406289
182.477,241.320334531
182.492,241.2012744
182.507,241.08226067
182.522,240.963329772
182.537,240.844519825
182.552,240.725870684
182.567,240.607423974
182.582,240.489223127
182.597,240.371313424
182.612,240.253742007
182.627,240.136557912
182.642,240.019812103
182.657,239.903557466
182.672,239.787848828
182.687,239.672742967
182.702,239.558298605
182.717,239.444576388
182.732,239.331638876
182.747,239.21955052
182.762,239.108377626
182.777,238.998188299
182.792,238.8890524
182.807,238.781041486
182.822,238.67422874
182.837,238.56868888
182.852,238.464498096
182.867,238.361733955
182.882,238.260475302
182.897,238.160802165
182.912,238.062795665
182.927,237.966537929
182.942,237.872111969
182.957,237.779601608
182.972,237.689091381
182.987,237.600666392
183.002,237.514412165
183.017,237.430414418
183.032,237.348758702
183.047,237.269529864
183.062,237.192811131
183.077,237.118682769
183.092,237.047219937
183.107,236.978489452
183.122,236.912544997
183.137,236.849420119
183.152,236.789118367
183.167,236.731599757
183.182,236.676763541
183.197,236.624428853
183.212,236.574320872
183.227,236.526086125
183.242,236.479401266
183.257,236.434324164
183.367,236.434435419
183.382,236.476987071
183.397,236.521049419
183.412,236.56672143
183.427,236.614357042
183.442,236.664296478
183.457,236.716791497
183.472,236.772001685
183.487,236.830011165
183.502,236.890847888
183.517,236.954500028
183.532,237.020928551
183.547,237.0900763
183.562,237.161874362
183.577,237.236246429
183.592,237.313111712
183.607,237.39238683
183.622,237.473987059
183.637,237.55782711
183.652,237.64382161
183.667,237.731885433
183.682,237.821933901
183.697,237.913882924
183.712,238.007649126
183.727,238.103149944
183.742,238.200303719
183.757,238.299029798
183.772,238.399248616
183.787,238.500881815
183.802,238.603852316
183.817,238.708084423
183.832,238.813503917
183.847,238.920038117
183.862,239.027615983
183.877,239.136168164
183.892,239.245627063
183.907,239.355926903
183.922,239.467003735
183.937,239.578795513
183.952,239.691242086
183.967,239.804285238
183.982,239.917868675
183.997,240.031938053
184.012,240.146440945
184.027,240.261326857
184.042,240.376547196
184.057,240.492055242
184.072,240.607806145
184.087,240.723756866
184.102,240.839866169
184.117,240.956094572
184.132,241.072404314
184.147,241.188759299
184.162,241.305125078
184.177,241.421468786
184.192,241.537759103
184.207,241.653966214
184.222,241.770061757
184.237,241.886018766
184.252,242.00181166
184.267,242.117416144
184.282,242.232809224
184.297,242.347969112
184.312,242.462875206
184.327,242.577508042
184.342,242.69184925
184.357,242.805881506
184.372,242.919588513
184.387,243.032954926
184.402,243.145966351
184.417,243.258609269
184.432,243.370871037
184.447,243.482739817
184.462,243.594204567
184.477,243.705255001
184.492,243.815881542
184.507,243.926075314
184.522,244.03582809
184.537,244.145132279
184.552,244.25398089
184.56,244.311844966
184.567,244.362367511
184.582,244.470286262
184.597,244.577731801
184.612,244.684699273
184.627,244.79118431
184.642,244.897182988
184.657,245.002691808
