# 10410 EDZE Essen Observations at 12Z 01 Sep 2019
Frequency [GHz],TB
175.31,271.11192628
175.322,271.09835843
175.337,271.081241031
175.352,271.063948284
175.367,271.046479932
175.382,271.028835713
175.397,271.011015373
175.412,270.993018663
175.427,270.974845335
175.442,270.956495146
175.457,270.937967855
175.472,270.919263228
175.487,270.900381034
175.502,270.881321042
175.517,270.862083029
175.532,270.842666775
175.547,270.823072064
175.562,270.803298682
175.577,270.78334642
175.592,270.763215075
175.607,270.742904443
175.622,270.722414329
175.637,270.701744538
175.652,270.680894881
175.667,270.659865172
175.682,270.63865523
175.697,270.617264875
175.712,270.595693935
175.727,270.573942239
175.742,270.552009621
175.757,270.529895917
175.772,270.507600969
175.787,270.485124623
175.802,270.462466726
175.817,270.439627133
175.832,270.4166057
175.847,270.393402286
175.862,270.370016757
175.877,270.346448979
175.892,270.322698825
175.907,270.298766171
175.922,270.274650895
175.937,270.250352881
175.952,270.225872015
175.967,270.201208187
175.982,270.176361291
175.997,270.151331225
176.012,270.126117891
176.027,270.100721192
176.042,270.075141038
176.057,270.049377341
176.072,270.023430015
176.087,269.997298979
176.102,269.970984157
176.117,269.944485474
176.132,269.91780286
176.147,269.890936246
176.162,269.863885569
176.177,269.836650768
176.192,269.809231785
176.207,269.781628567
176.222,269.753841061
176.237,269.72586922
176.252,269.697713
176.267,269.669372359
176.282,269.640847256
176.297,269.612137658
176.31,269.587106744
176.312,269.583243531
176.327,269.554164843
176.342,269.524901571
176.357,269.495453687
176.372,269.46582117
176.387,269.436004001
176.402,269.406002165
176.417,269.375815647
176.432,269.345444435
176.447,269.314888521
176.46,269.288257321
176.462,269.2841479
176.477,269.253222563
176.492,269.222112515
176.507,269.190817751
176.522,269.159338274
176.537,269.12767409
176.552,269.095825205
176.567,269.063791628
176.582,269.031573369
176.597,268.999170439
176.612,268.966582853
176.627,268.933810627
176.642,268.900853777
176.657,268.867712323
176.672,268.834386283
176.687,268.80087568
176.702,268.767180539
176.717,268.733300879
176.732,268.699236728
176.747,268.664988111
176.762,268.630555057
176.777,268.595937593
176.792,268.561135747
176.807,268.526149548
176.822,268.490979028
176.837,268.455624217
176.852,268.420085146
176.867,268.384361846
176.882,268.34845435
176.897,268.312362688
176.912,268.276086893
176.927,268.239626997
176.942,268.202983032
176.957,268.166155031
176.972,268.129143024
176.987,268.091947041
177.002,268.054567115
177.017,268.017003276
177.032,267.979255551
177.047,267.941323971
177.062,267.903208561
177.077,267.864909352
177.092,267.826426367
177.107,267.78775963
177.122,267.748909165
177.137,267.709874996
177.152,267.670657141
177.167,267.631255621
177.182,267.591670451
177.197,267.551901648
177.21,267.517286824
177.212,267.511949225
177.227,267.471813195
177.242,267.431493567
177.257,267.390990347
177.272,267.350303543
177.287,267.309433155
177.302,267.268379186
177.31,267.246408671
177.317,267.227141633
177.332,267.18572049
177.347,267.144115751
177.362,267.102327404
177.377,267.060355436
177.392,267.018199831
177.407,266.975860569
177.422,266.933337626
177.437,266.890630977
177.452,266.847740592
177.467,266.804666436
177.482,266.761408474
177.497,266.717966663
177.512,266.67434096
177.527,266.630531316
177.542,266.586537676
177.557,266.542359987
177.572,266.497998186
177.587,266.453452206
177.602,266.408721979
177.617,266.36380743
177.632,266.318708481
177.647,266.273425047
177.66,266.234030109
177.662,266.227957041
177.677,266.182304368
177.692,266.136466931
177.707,266.090444627
177.722,266.044237348
177.737,265.997844979
177.752,265.951267403
177.767,265.904504495
177.782,265.857556127
177.797,265.810422163
177.812,265.763102462
177.827,265.715596881
177.842,265.667905266
177.857,265.62002746
177.872,265.571963302
177.887,265.523712621
177.902,265.475275242
177.917,265.426650987
177.932,265.377839667
177.947,265.328841091
177.96,265.286224034
177.962,265.279655059
177.977,265.230281367
177.992,265.180719804
178.007,265.130970152
178.022,265.081032189
178.037,265.030905684
178.052,264.980590403
178.067,264.930086102
178.082,264.879392533
178.097,264.828509441
178.112,264.777436566
178.127,264.726173639
178.142,264.674720386
178.157,264.623076527
178.172,264.571241776
178.187,264.519215838
178.202,264.466998416
178.217,264.414589201
178.232,264.361987883
178.247,264.309194142
178.262,264.256207655
178.277,264.203028088
178.292,264.149655105
178.307,264.096088362
178.322,264.042327509
178.337,263.988372189
178.352,263.93422204
178.367,263.879876694
178.382,263.825335776
178.397,263.770598906
178.41,263.723001483
178.412,263.715665697
178.427,263.660535757
178.442,263.605208687
178.457,263.549684084
178.472,263.493961539
178.487,263.438040634
178.502,263.381920953
178.517,263.325602066
178.532,263.269083545
178.547,263.212364951
178.562,263.155445842
178.577,263.098325774
178.592,263.041004293
178.607,262.983480944
178.622,262.925755265
178.637,262.867826792
178.652,262.809695054
178.667,262.751359577
178.682,262.692819882
178.697,262.634075488
178.712,262.575125908
178.727,262.515970652
178.742,262.456609227
178.757,262.397041137
178.772,262.33726588
178.787,262.277282955
178.802,262.217091855
178.817,262.156692071
178.832,262.096083093
178.847,262.035264409
178.862,261.974235501
178.877,261.912995851
178.892,261.851544945
178.907,261.789882257
178.922,261.728007268
178.937,261.665919454
178.952,261.603618292
178.967,261.541103258
178.982,261.478373827
178.997,261.415429472
179.012,261.352269672
179.027,261.288893899
179.042,261.225301632
179.057,261.161492348
179.072,261.097465524
179.087,261.033220639
179.102,260.968757174
179.117,260.904074615
179.132,260.839172444
179.147,260.774050149
179.16,260.717432379
179.162,260.708707222
179.177,260.643143156
179.192,260.577357448
179.207,260.511349597
179.222,260.445119108
179.237,260.378665489
179.252,260.311988254
179.267,260.245086921
179.282,260.17796101
179.297,260.110610053
179.312,260.043033581
179.327,259.975231136
179.342,259.907202264
179.357,259.838946518
179.372,259.770463456
179.387,259.70175265
179.402,259.632813671
179.417,259.563646104
179.432,259.49424954
179.447,259.424623579
179.462,259.354767829
179.477,259.28468191
179.492,259.214365448
179.507,259.143818083
179.522,259.073039461
179.537,259.002029241
179.552,258.930787095
179.567,258.8593127
179.582,258.78760575
179.597,258.71566595
179.612,258.643493016
179.627,258.571086677
179.642,258.498446674
179.657,258.425572762
179.672,258.352464711
179.687,258.2791223
179.702,258.205545328
179.717,258.131733603
179.732,258.057686952
179.747,257.983405212
179.762,257.908888239
179.777,257.834135903
179.792,257.75914809
179.807,257.683924701
179.822,257.608465654
179.837,257.532770883
179.852,257.456840337
179.867,257.380673985
179.882,257.304271809
179.897,257.227633811
179.91,257.161023471
179.912,257.150760007
179.927,257.073650435
179.942,256.996305146
179.957,256.91872421
179.972,256.840907716
179.987,256.762855769
180.002,256.684568491
180.017,256.606046025
180.032,256.527288529
180.047,256.448296179
180.062,256.369069169
180.077,256.289607712
180.092,256.209912036
180.107,256.129982389
180.122,256.049819035
180.137,255.969422256
180.152,255.888792349
180.167,255.807929629
180.182,255.72683443
180.197,255.645507095
180.212,255.563947993
180.227,255.482157499
180.242,255.400136009
180.257,255.317883932
180.272,255.235401689
180.287,255.152689719
180.302,255.069748472
180.317,254.986578408
180.332,254.903180003
180.347,254.819553743
180.362,254.735700124
180.377,254.651619652
180.392,254.56731284
180.407,254.482780213
180.422,254.398022301
180.437,254.313039638
180.452,254.227832769
180.467,254.142402237
180.482,254.056748592
180.497,253.970872383
180.512,253.884774161
180.527,253.79845448
180.542,253.711913883
180.557,253.625152919
180.56,253.60777433
180.572,253.538172125
180.587,253.450972037
180.602,253.363553179
180.617,253.275916068
180.632,253.188061208
180.647,253.099989091
180.66,253.023484556
180.662,253.011700195
180.677,252.923194978
180.692,252.834473883
180.707,252.74553733
180.722,252.656385718
180.737,252.567019419
180.752,252.477438781
180.767,252.387644121
180.782,252.297635723
180.797,252.207413842
180.812,252.116978691
180.827,252.02633045
180.842,251.935469254
180.857,251.844395197
180.872,251.753108325
180.887,251.661608636
180.902,251.569896079
180.917,251.477970544
180.932,251.385831869
180.947,251.29347983
180.962,251.200914143
180.977,251.108134456
180.992,251.015140352
181.007,250.921931342
181.022,250.828506865
181.037,250.734866283
181.052,250.641008879
181.067,250.546933855
181.082,250.452640327
181.097,250.358127327
181.112,250.263393794
181.127,250.168438577
181.142,250.073260428
181.157,249.977858004
181.172,249.882229857
181.187,249.786374444
181.202,249.690290112
181.217,249.593975101
181.232,249.497427544
181.247,249.400645464
181.262,249.303626769
181.277,249.206369253
181.292,249.108870595
181.307,249.011128355
181.31,248.991550455
181.322,248.913139977
181.337,248.814902784
181.352,248.716413977
181.367,248.617670639
181.382,248.518669731
181.397,248.419408092
181.412,248.319882439
