# 48698 WSSS Singapore Observations at 12Z 08 Nov 2019
Frequency [GHz],TB
175.31,271.715536246
175.322,271.690447737
175.337,271.659028044
175.352,271.627542683
175.367,271.595991577
175.382,271.564374686
175.397,271.53269194
175.412,271.500943271
175.427,271.469128587
175.442,271.437247849
175.457,271.405300977
175.472,271.373287901
175.487,271.341208577
175.502,271.309062923
175.517,271.276850868
175.532,271.244572351
175.547,271.212227306
175.562,271.179815657
175.577,271.147337364
175.592,271.11479232
175.607,271.082180471
175.622,271.049501768
175.637,271.016756119
175.652,270.983943478
175.667,270.951063744
175.682,270.918116898
175.697,270.885102837
175.712,270.852021494
175.727,270.818872793
175.742,270.785656693
175.757,270.752373096
175.772,270.719021962
175.787,270.685603185
175.802,270.652116732
175.817,270.618562522
175.832,270.584940459
175.847,270.551250509
175.862,270.517492581
175.877,270.48366662
175.892,270.44977255
175.907,270.415810285
175.922,270.38177976
175.937,270.347680926
175.952,270.313513678
175.967,270.279277963
175.982,270.244973718
175.997,270.210600846
176.012,270.176159302
176.027,270.141648992
176.042,270.107069841
176.057,270.07242179
176.072,270.037704769
176.087,270.002918693
176.102,269.968063485
176.117,269.933139086
176.132,269.898145401
176.147,269.863082377
176.162,269.827949945
176.177,269.792747987
176.192,269.757476461
176.207,269.722135291
176.222,269.686724382
176.237,269.651243688
176.252,269.615693102
176.267,269.58007255
176.282,269.544381974
176.297,269.508621265
176.31,269.477571896
176.312,269.472790389
176.327,269.436889227
176.342,269.400917705
176.357,269.364875771
176.372,269.328763334
176.387,269.292580275
176.402,269.256326568
176.417,269.22000209
176.432,269.183606793
176.447,269.147140563
176.46,269.115479088
176.462,269.110603343
176.477,269.073995033
176.492,269.037315558
176.507,269.000564839
176.522,268.963742773
176.537,268.92684928
176.552,268.889884293
176.567,268.852847698
176.582,268.815739423
176.597,268.778559394
176.612,268.741307489
176.627,268.703983656
176.642,268.666587771
176.657,268.629119743
176.672,268.591579532
176.687,268.553966981
176.702,268.516282054
176.717,268.478524611
176.732,268.440694587
176.747,268.402791875
