# 10410 EDZE Essen Observations at 12Z 12 Jun 2019
Frequency [GHz],TB
175.31,268.567640032
175.322,268.548578118
175.337,268.524680236
175.352,268.50070393
175.367,268.476649095
175.382,268.452515622
175.397,268.428303403
175.412,268.40401233
175.427,268.379642291
175.442,268.355193174
175.457,268.330664866
175.472,268.306057254
175.487,268.281370224
175.502,268.256603658
175.517,268.231757438
175.532,268.206831448
175.547,268.18182557
175.562,268.156739679
175.577,268.131573656
175.592,268.106327378
175.607,268.081000716
175.622,268.055593553
175.637,268.030105754
175.652,268.004537196
175.667,267.978887745
175.682,267.953157275
175.697,267.927345651
175.712,267.901452737
175.727,267.875478404
175.742,267.849422512
175.757,267.823284923
175.772,267.797065501
175.787,267.7707641
175.802,267.744380581
175.817,267.717914801
175.832,267.691366614
175.847,267.664735873
175.862,267.638022431
175.877,267.611226137
175.892,267.584346838
175.907,267.557384385
175.922,267.530338621
175.937,267.50320939
175.952,267.475996534
175.967,267.448699894
175.982,267.421319308
175.997,267.393854615
176.012,267.366305647
176.027,267.33867224
176.042,267.310954228
176.057,267.283151435
176.072,267.255263695
176.087,267.227290832
176.102,267.199232671
176.117,267.171089036
176.132,267.142859746
176.147,267.11454462
176.162,267.086143478
176.177,267.057656132
176.192,267.029082399
176.207,267.000422087
176.222,266.971675007
176.237,266.942840967
176.252,266.913919773
176.267,266.884911226
176.282,266.855815131
176.297,266.826631283
176.31,266.801267481
176.312,266.797359485
176.327,266.767999529
176.342,266.738551209
176.357,266.709014317
176.372,266.679388641
176.387,266.649673967
176.402,266.619870082
176.417,266.589976768
176.432,266.559993805
176.447,266.529920973
176.46,266.503784983
176.462,266.499758045
176.477,266.4695048
176.492,266.439161006
176.507,266.408726431
176.522,266.378200846
176.537,266.347584014
176.552,266.316875699
176.567,266.286075659
176.582,266.255183654
176.597,266.22419944
176.612,266.193122768
176.627,266.161953393
176.642,266.13069106
176.657,266.099335516
176.672,266.067886506
176.687,266.036343772
176.702,266.004707052
176.717,265.972976082
176.732,265.941150598
176.747,265.90923033
176.762,265.877215009
176.777,265.845104361
176.792,265.81289811
176.807,265.780595978
176.822,265.748197685
176.837,265.715702946
176.852,265.683111477
176.867,265.65042299
176.882,265.617637192
176.897,265.584753791
176.912,265.551772491
176.927,265.518692994
