# 10410 EDZE Essen Observations at 12Z 15 Oct 2019
Frequency [GHz],TB
175.31,269.584988429
175.322,269.564238748
175.337,269.538227786
175.352,269.512134678
175.367,269.48595935
175.382,269.459701718
175.397,269.433361689
175.412,269.406939193
175.427,269.380434129
175.442,269.353846417
175.457,269.327175972
175.472,269.300422703
175.487,269.273586522
175.502,269.246667341
175.517,269.219665055
175.532,269.192579591
175.547,269.165410851
175.562,269.138158732
175.577,269.11082314
175.592,269.083403992
175.607,269.055901179
175.622,269.028314612
175.637,269.000644172
175.652,268.97288978
175.667,268.945051322
175.682,268.917128706
175.697,268.889121817
175.712,268.861030551
175.727,268.832854816
175.742,268.804594485
175.757,268.776249456
175.772,268.747819621
175.787,268.719304859
175.802,268.690705076
175.817,268.662020144
175.832,268.633249943
175.847,268.604394371
175.862,268.575453297
175.877,268.546426608
175.892,268.517314179
175.907,268.488115896
175.922,268.458831624
175.937,268.429461243
175.952,268.400004618
175.967,268.370461631
175.982,268.340832149
175.997,268.311116034
176.012,268.281313159
176.027,268.251423386
176.042,268.221446578
176.057,268.191382609
176.072,268.161231322
176.087,268.130992581
176.102,268.100666247
176.117,268.070252173
176.132,268.03975021
176.147,268.009160205
176.162,267.978482016
176.177,267.947715495
176.192,267.916860488
176.207,267.88591682
176.222,267.854884348
176.237,267.823762916
176.252,267.792552367
176.267,267.761252518
176.282,267.72986322
176.297,267.698384314
176.31,267.671029962
176.312,267.666815603
176.327,267.635156941
176.342,267.603408152
176.357,267.571569054
176.372,267.539639473
176.387,267.507619231
176.402,267.475508148
176.417,267.443306047
176.432,267.411012728
176.447,267.378628024
176.46,267.350487198
176.462,267.346151726
176.477,267.31358366
176.492,267.280923622
176.507,267.248171424
176.522,267.215326863
176.537,267.182389749
176.552,267.149359865
176.567,267.116237024
176.582,267.08302101
176.597,267.049711625
176.612,267.016308639
176.627,266.982811852
176.642,266.949221054
176.657,266.915536021
176.672,266.881756532
176.687,266.84788238
176.702,266.813913322
176.717,266.779849137
176.732,266.74568961
176.747,266.711434489
176.762,266.677083556
176.777,266.642636577
176.792,266.608093301
176.807,266.573453496
176.822,266.538716915
176.837,266.503883323
176.852,266.46895247
176.867,266.433924096
176.882,266.398797961
176.897,266.363573802
176.912,266.328251368
176.927,266.292830397
176.942,266.257310628
176.957,266.22169179
176.972,266.185973633
176.987,266.150155873
177.002,266.11423824
177.017,266.078220466
177.032,266.042102268
177.047,266.005883372
177.062,265.969563503
177.077,265.933142359
177.092,265.896619666
177.107,265.859995127
177.122,265.82326846
177.137,265.786439369
177.152,265.74950755
177.167,265.712472709
177.182,265.675334546
177.197,265.638092751
177.21,265.605732469
177.212,265.600747029
177.227,265.563297051
177.242,265.525742521
177.257,265.488083127
177.272,265.450318536
177.287,265.41244844
