# 78954 TBPB Grantley Adams Observations at 12Z 17 Nov 2019
Frequency [GHz],TB
175.31,286.184531211
175.322,286.172058256
175.337,286.15640289
175.352,286.14067617
175.367,286.124878045
175.382,286.109008459
175.397,286.093067358
175.412,286.077054686
175.427,286.060970386
175.442,286.044814403
175.457,286.028586677
175.472,286.012287151
175.487,285.995915765
175.502,285.979472457
175.517,285.962957169
175.532,285.946369836
175.547,285.929710397
175.562,285.912978786
175.577,285.89617494
175.592,285.879298792
175.607,285.862350276
175.622,285.845329322
175.637,285.828235863
175.652,285.811069826
175.667,285.793831142
175.682,285.776519737
175.697,285.759135537
175.712,285.741678468
175.727,285.724148452
175.742,285.706545412
175.757,285.68886927
175.772,285.671119944
175.787,285.653297352
175.802,285.635401413
175.817,285.617432039
175.832,285.599389147
175.847,285.581272646
175.862,285.56308245
175.877,285.544818466
175.892,285.526480603
175.907,285.508068765
175.922,285.489582858
175.937,285.471022783
175.952,285.452388442
175.967,285.433679734
175.982,285.414896556
175.997,285.396038802
176.012,285.377106367
176.027,285.358099143
176.042,285.339017018
176.057,285.319859881
176.072,285.300627617
176.087,285.28132011
176.102,285.261937242
176.117,285.242478892
176.132,285.222944938
176.147,285.203335254
176.162,285.183649715
176.177,285.16388819
176.192,285.144050548
176.207,285.124136656
176.222,285.104146378
176.237,285.084079575
176.252,285.063936106
176.267,285.043715829
176.282,285.023418597
176.297,285.003044262
176.31,284.985324022
176.312,284.982592674
176.327,284.96206368
176.342,284.941457123
176.357,284.920772846
176.372,284.900010687
176.387,284.879170482
176.402,284.858252066
176.417,284.837255268
176.432,284.816179917
176.447,284.795025838
176.46,284.776628482
176.462,284.773792852
176.477,284.752480781
176.492,284.731089439
176.507,284.709618641
176.522,284.688068198
176.537,284.666437916
176.552,284.6447276
176.567,284.622937052
176.582,284.60106607
176.597,284.579114449
176.612,284.557081981
176.627,284.534968455
176.642,284.512773657
176.657,284.490497368
176.672,284.468139368
176.687,284.445699431
176.702,284.423177332
176.717,284.400572837
176.732,284.377885713
176.747,284.355115722
176.762,284.332262621
176.777,284.309326166
176.792,284.286306109
176.807,284.263202196
176.822,284.240014173
176.837,284.216741778
176.852,284.193384751
176.867,284.169942822
176.882,284.146415722
176.897,284.122803176
176.912,284.099104906
176.927,284.075320629
176.942,284.051450061
176.957,284.02749291
176.972,284.003448883
176.987,283.979317682
177.002,283.955099006
177.017,283.930792549
177.032,283.906398
177.047,283.881915046
177.062,283.85734337
177.077,283.832682648
177.092,283.807932554
177.107,283.783092759
177.122,283.758162927
177.137,283.733142719
177.152,283.708031792
177.167,283.682829798
177.182,283.657536387
177.197,283.6321512
177.21,283.610076191
177.212,283.606673878
177.227,283.581104056
177.242,283.555441363
177.257,283.529685427
177.272,283.503835869
177.287,283.477892305
177.302,283.451854348
177.31,283.437928706
177.317,283.425721605
177.332,283.399493681
177.347,283.373170174
177.362,283.346750677
177.377,283.32023478
177.392,283.293622067
177.407,283.266912118
177.422,283.240104509
177.437,283.213198809
177.452,283.186194583
177.467,283.159091393
177.482,283.131888793
177.497,283.104586335
177.512,283.077183565
177.527,283.049680023
177.542,283.022075245
177.557,282.994368762
177.572,282.966560099
177.587,282.938648779
177.602,282.910634316
177.617,282.882516221
177.632,282.854293999
177.647,282.82596715
177.66,282.801332194
177.662,282.797535171
177.677,282.76899755
177.692,282.740353772
177.707,282.711603317
177.722,282.682745658
177.737,282.653780265
177.752,282.6247066
177.767,282.595524123
177.782,282.566232284
177.797,282.536830533
177.812,282.507318309
177.827,282.477695051
177.842,282.447960188
177.857,282.418113145
177.872,282.388153343
177.887,282.358080195
177.902,282.327893109
177.917,282.29759149
177.932,282.267174734
177.947,282.236642232
177.96,282.21008663
177.962,282.20599337
177.977,282.175227528
177.992,282.14434408
178.007,282.113342396
178.022,282.082221836
178.037,282.050981759
178.052,282.019621515
178.067,281.988140449
178.082,281.9565379
178.097,281.9248132
178.112,281.892965678
178.127,281.860994653
178.142,281.828899442
178.157,281.796679351
178.172,281.764333685
178.187,281.73186174
178.202,281.699262806
178.217,281.666536168
178.232,281.633681102
178.247,281.600696881
178.262,281.567582771
178.277,281.534338029
178.292,281.500961908
178.307,281.467453656
178.322,281.43381251
178.337,281.400037706
178.352,281.366128468
178.367,281.332084018
178.382,281.297903569
178.397,281.263586328
178.41,281.233733451
178.412,281.229131495
178.427,281.194538264
178.442,281.159805822
178.457,281.124933348
178.472,281.089920017
178.487,281.054764994
178.502,281.01946744
178.517,280.984026506
178.532,280.94844134
178.547,280.912711079
178.562,280.876834854
178.577,280.840811792
178.592,280.804641008
178.607,280.768321614
178.622,280.731852713
178.637,280.6952334
178.652,280.658462764
178.667,280.621539887
178.682,280.584463841
178.697,280.547233694
178.712,280.509848505
178.727,280.472307324
178.742,280.434609196
178.757,280.396753157
178.772,280.358738236
178.787,280.320563453
178.802,280.282227821
178.817,280.243730346
178.832,280.205070024
178.847,280.166245846
178.862,280.127256792
178.877,280.088101837
178.892,280.048779945
178.907,280.009290073
178.922,279.969631171
178.937,279.929802179
178.952,279.889802029
178.967,279.849629645
178.982,279.809283942
178.997,279.768763828
179.012,279.728068201
179.027,279.68719595
179.042,279.646145957
179.057,279.604917093
179.072,279.563508221
179.087,279.521918197
179.102,279.480145864
179.117,279.438190061
179.132,279.396049613
179.147,279.353723338
179.16,279.316889333
179.162,279.311210046
179.177,279.268508535
179.192,279.225617594
179.207,279.182536004
179.222,279.139262536
179.237,279.09579595
179.252,279.052134997
179.267,279.008278417
179.282,278.964224943
179.297,278.919973294
179.312,278.875522182
179.327,278.830870307
179.342,278.786016359
179.357,278.740959017
179.372,278.69569695
