# 01004 ENAS Ny-Alesund Ii Observations at 12Z 22 Jul 2019
Frequency [GHz],TB
175.31,264.834443269
175.322,264.830698726
175.337,264.825869346
175.352,264.820874473
175.367,264.815713825
175.382,264.810387123
175.397,264.804894097
175.412,264.799234475
175.427,264.793407998
175.442,264.787414418
175.457,264.781253467
175.472,264.774924909
175.487,264.768428503
175.502,264.761764008
175.517,264.754931196
175.532,264.747929846
175.547,264.740759736
175.562,264.73342065
175.577,264.725912388
175.592,264.718234739
175.607,264.710387506
175.622,264.702370505
175.637,264.694183543
175.652,264.685826452
175.667,264.677299041
175.682,264.668601156
175.697,264.659732626
175.712,264.650693298
175.727,264.64148302
175.742,264.632101654
175.757,264.622549052
175.772,264.612825082
175.787,264.602929623
175.802,264.592862555
175.817,264.582623754
175.832,264.572213123
175.847,264.56163055
175.862,264.550875945
175.877,264.539949216
175.892,264.528850272
175.907,264.517579046
175.922,264.506135462
175.937,264.494519454
175.952,264.482730967
175.967,264.470769935
175.982,264.458636322
175.997,264.446330091
176.012,264.433851197
176.027,264.421199614
176.042,264.408375327
176.057,264.39537832
176.072,264.382208577
176.087,264.368866098
176.102,264.355350888
176.117,264.341662953
176.132,264.327802321
176.147,264.313768995
176.162,264.299563023
176.177,264.285184418
176.192,264.270633244
176.207,264.255909541
176.222,264.241013358
176.237,264.225944755
176.252,264.210703796
176.267,264.195290566
176.282,264.179705133
176.297,264.16394759
176.31,264.150151898
176.312,264.148018016
176.327,264.13191652
176.342,264.115643203
176.357,264.099198169
176.372,264.082581537
176.387,264.065793433
176.402,264.048833977
176.417,264.03170331
176.432,264.014401566
176.447,263.996928903
176.46,263.981647773
176.462,263.979285455
176.477,263.961471389
176.492,263.943486869
176.507,263.925332068
176.522,263.907007151
176.537,263.888512312
176.552,263.869847723
176.567,263.851013589
176.582,263.832010098
176.597,263.812837466
176.612,263.793495887
176.627,263.773985587
176.642,263.754306776
176.657,263.734459687
176.672,263.714444543
176.687,263.694261592
176.702,263.673911068
176.717,263.653393209
176.732,263.63270828
176.747,263.61185653
176.762,263.59083822
176.777,263.569653617
176.792,263.548302983
176.807,263.526786612
176.822,263.505104769
176.837,263.483257738
176.852,263.461245815
176.867,263.439069295
176.882,263.416728462
176.897,263.39422363
176.912,263.371555102
176.927,263.348723188
176.942,263.325728197
176.957,263.302570456
176.972,263.27925028
176.987,263.255767996
177.002,263.232123927
177.017,263.20831841
177.032,263.184351789
177.047,263.16022439
177.062,263.135936553
177.077,263.111488638
177.092,263.086880987
177.107,263.062113944
177.122,263.037187863
177.137,263.012103114
177.152,262.986860044
177.167,262.961459015
177.182,262.935900404
177.197,262.91018455
177.21,262.887770582
177.212,262.884311842
177.227,262.858282643
177.242,262.832097328
177.257,262.805756268
177.272,262.779259835
177.287,262.752608413
177.302,262.725802372
177.31,262.711442726
177.317,262.698842096
177.332,262.671727958
177.347,262.644460355
177.362,262.617039652
177.377,262.589466237
