# 01004 ENAS Ny-Alesund Ii Observations at 12Z 19 Oct 2019
Frequency [GHz],TB
175.31,227.404828021
175.322,227.473876438
175.337,227.560300661
175.352,227.646850524
175.367,227.733525271
175.382,227.820324133
175.397,227.907246328
175.412,227.994291058
175.427,228.081457514
175.442,228.168744872
175.457,228.256152293
175.472,228.343678925
175.487,228.4313239
175.502,228.519086337
175.517,228.606965341
175.532,228.69496
175.547,228.783069388
175.562,228.871292565
175.577,228.959628573
175.592,229.048076443
175.607,229.136635187
175.622,229.225303803
175.637,229.314081272
175.652,229.402966559
175.667,229.491958615
175.682,229.581056373
175.697,229.67025875
175.712,229.759564648
175.727,229.848972949
175.742,229.938482523
175.757,230.028092216
175.772,230.117800866
175.787,230.207607285
175.802,230.297510275
175.817,230.387508615
175.832,230.47760107
175.847,230.567786385
175.862,230.658063287
175.877,230.748430487
175.892,230.838886676
175.907,230.929430526
175.922,231.020060692
175.937,231.11077581
175.952,231.201574497
175.967,231.29245535
175.982,231.383416949
175.997,231.474457852
176.012,231.565576598
176.027,231.65677171
176.042,231.748041687
176.057,231.839385009
176.072,231.930800137
176.087,232.022285512
176.102,232.113839552
176.117,232.205460658
176.132,232.297147208
176.147,232.38889756
176.162,232.480710051
176.177,232.572582996
176.192,232.66451469
176.207,232.756503406
176.222,232.848547395
176.237,232.940644886
176.252,233.032794089
176.267,233.124993187
176.282,233.217240345
176.297,233.309533704
176.31,233.389557199
176.312,233.401871382
176.327,233.494251476
176.342,233.586672058
176.357,233.679131179
176.372,233.771626868
176.387,233.864157126
176.402,233.956719935
176.417,234.049313252
176.432,234.14193501
176.447,234.23458312
176.46,234.31489783
176.462,234.327255467
176.477,234.419949913
176.492,234.512664295
176.507,234.605396427
176.522,234.698144097
176.537,234.790905068
176.552,234.883677081
176.567,234.976457849
176.582,235.069245063
176.597,235.162036387
176.612,235.254829458
176.627,235.347621891
176.642,235.440411275
176.657,235.53319517
176.672,235.625971114
176.687,235.718736618
176.702,235.811489166
176.717,235.904226218
176.732,235.996945205
176.747,236.089643533
176.762,236.182318583
176.777,236.274967706
176.792,236.36758823
176.807,236.460177454
176.822,236.552732651
176.837,236.645251066
176.852,236.737729918
176.867,236.830166399
176.882,236.922557674
176.897,237.01490088
176.912,237.107193125
176.927,237.199431492
176.942,237.291613037
176.957,237.383734785
176.972,237.475793736
176.987,237.567786863
177.002,237.659711107
177.017,237.751563386
177.032,237.843340588
177.047,237.935039572
177.062,238.02665717
177.077,238.118190186
177.092,238.209635396
177.107,238.300989547
177.122,238.39224936
177.137,238.483411525
177.152,238.574472705
177.167,238.665429536
177.182,238.756278623
177.197,238.847016546
177.21,238.925563493
177.212,238.937639853
177.227,239.028145068
177.242,239.118528684
177.257,239.208787166
177.272,239.298916951
177.287,239.388914449
177.302,239.478776041
177.31,239.526645393
177.317,239.568498078
177.332,239.658076887
177.347,239.747508764
177.362,239.836789977
177.377,239.925916769
177.392,240.014885352
177.407,240.103691911
177.422,240.192332605
177.437,240.280803563
177.452,240.369100889
177.467,240.457220657
177.482,240.545158917
177.497,240.632911688
177.512,240.720474967
177.527,240.807844718
177.542,240.895016884
177.557,240.981987378
177.572,241.068752088
177.587,241.155306875
177.602,241.241647574
177.617,241.327769994
177.632,241.41366992
177.647,241.49934311
177.66,241.573406506
177.662,241.584785297
177.677,241.669992188
177.692,241.754959467
177.707,241.839682791
177.722,241.924157796
177.737,242.008380092
177.752,242.092345265
177.767,242.176048877
177.782,242.259486468
177.797,242.342653556
177.812,242.425545632
177.827,242.508158171
177.842,242.59048662
177.857,242.672526409
177.872,242.754272942
177.887,242.835721608
177.902,242.916867771
177.917,242.997706776
177.932,243.078233948
177.947,243.158444593
177.96,243.227700809
177.962,243.238333999
177.977,243.317897434
177.992,243.397130148
178.007,243.476027374
178.022,243.554584328
178.037,243.632796208
178.052,243.710658199
178.067,243.788165466
178.082,243.865313162
178.097,243.942096425
178.112,244.018510377
178.127,244.094550128
178.142,244.170210777
178.157,244.245487406
178.172,244.320375089
178.187,244.394868888
178.202,244.468963853
178.217,244.542655025
178.232,244.615937438
178.247,244.688806113
178.262,244.761256067
178.277,244.833282308
178.292,244.904879837
178.307,244.976043651
178.322,245.046768739
178.337,245.11705009
178.352,245.186882687
178.367,245.256261508
178.382,245.325181532
178.397,245.393637737
178.41,245.452587387
178.412,245.461625099
178.427,245.529138596
178.442,245.596173206
178.457,245.662723909
178.472,245.728785689
178.487,245.794353534
178.502,245.859422436
178.517,245.923987394
178.532,245.98804341
178.547,246.0515855
178.562,246.114608683
178.577,246.17710799
178.592,246.239078461
178.607,246.300515149
178.622,246.36141312
178.637,246.42176745
178.652,246.481573235
178.667,246.540825581
178.682,246.599519614
178.697,246.657650478
178.712,246.715213334
178.727,246.772203364
178.742,246.82861577
178.757,246.884445777
178.772,246.939688634
178.787,246.994339613
178.802,247.048394011
178.817,247.101847154
178.832,247.154694394
178.847,247.206931112
178.862,247.258552722
178.877,247.309554665
178.892,247.359932419
178.907,247.409681492
178.922,247.45879743
178.937,247.507275813
178.952,247.555112262
178.967,247.602302434
178.982,247.648842026
178.997,247.694726777
179.012,247.739952469
179.027,247.784514928
179.042,247.828410024
179.057,247.871633674
179.072,247.914181843
179.087,247.956050545
179.102,247.997235844
179.117,248.037733854
179.132,248.077540747
179.147,248.116652741
179.16,248.149984832
179.162,248.155066118
179.177,248.192777211
179.192,248.229782412
179.207,248.266078173
179.222,248.301661009
179.237,248.336527491
179.252,248.370674259
179.267,248.404098015
179.282,248.436795524
179.297,248.468763624
179.312,248.499999215
179.327,248.530499271
179.342,248.560260834
179.357,248.589281019
179.372,248.617557014
179.387,248.64508608
179.402,248.671865557
179.417,248.697892856
179.432,248.723165472
179.447,248.747680975
179.462,248.771437017
179.477,248.79443133
179.492,248.816661729
179.507,248.838126112
179.522,248.858822462
179.537,248.878748848
179.552,248.897903425
179.567,248.916284434
179.582,248.933890207
179.597,248.950719166
179.612,248.966769819
179.627,248.982040771
179.642,248.996530716
179.657,249.01023844
179.672,249.023162826
179.687,249.035302849
179.702,249.046657581
179.717,249.057226191
179.732,249.06700794
179.747,249.076002193
179.762,249.084208409
179.777,249.091626147
179.792,249.098255064
179.807,249.104094919
179.822,249.109145569
179.837,249.113406974
179.852,249.116879193
179.867,249.119562386
179.882,249.121456818
179.897,249.122562853
179.91,249.122884049
179.912,249.122880957
179.927,249.122411702
179.942,249.121155759
179.957,249.119113903
179.972,249.11628701
179.987,249.112676063
180.002,249.108282144
180.017,249.103106437
180.032,249.097150232
180.047,249.090414918
180.062,249.082901987
180.077,249.074613034
180.092,249.065549752
180.107,249.05571394
180.122,249.045107493
180.137,249.033732407
180.152,249.021590779
180.167,249.008684804
180.182,248.995016774
180.197,248.980589081
180.212,248.965404211
180.227,248.949464749
180.242,248.93277337
180.257,248.91533285
180.272,248.897146051
180.287,248.878215932
180.302,248.858545542
180.317,248.838138019
180.332,248.81699659
180.347,248.795124569
180.362,248.772525358
180.377,248.749202441
180.392,248.725159389
180.407,248.700399852
180.422,248.674927561
180.437,248.648746329
180.452,248.621860042
180.467,248.594272665
180.482,248.565988237
180.497,248.537010867
180.512,248.507344738
180.527,248.476994099
180.542,248.445963269
180.557,248.414256631
180.56,248.407834596
180.572,248.381878629
180.587,248.348833773
180.602,248.315126629
180.617,248.280761821
180.632,248.24574403
180.647,248.210077988
180.66,248.178646754
180.662,248.173768481
180.677,248.136820342
180.692,248.099238453
180.707,248.061027737
180.722,248.022193165
180.737,247.982739745
180.752,247.942672524
180.767,247.901996586
180.782,247.860717048
180.797,247.818839059
180.812,247.776367797
180.827,247.733308468
180.842,247.689666303
180.857,247.645446555
180.872,247.600654498
180.887,247.555295424
180.902,247.509374642
180.917,247.462897474
180.932,247.415869254
180.947,247.368295327
180.962,247.320181042
180.977,247.271531758
180.992,247.222352834
181.007,247.172649632
181.022,247.122427512
181.037,247.071691833
181.052,247.020447948
181.067,246.968701206
181.082,246.916456944
181.097,246.863720493
181.112,246.810497171
181.127,246.75679228
181.142,246.702611112
181.157,246.647958939
181.172,246.592841017
181.187,246.537262582
181.202,246.48122885
181.217,246.424745016
181.232,246.36781625
181.247,246.310447701
181.262,246.252644492
181.277,246.194411719
181.292,246.135754456
181.307,246.076677745
181.31,246.064812511
181.322,246.017186604
181.337,245.957286021
181.352,245.896980959
181.367,245.836276349
181.382,245.775177095
181.397,245.713688074
181.412,245.651814134
181.427,245.589560093
181.442,245.526930746
181.457,245.463930857
181.472,245.400565168
181.487,245.336838394
181.502,245.272755224
181.517,245.208320329
181.532,245.143538355
181.547,245.078413929
181.562,245.01295166
181.577,244.947156142
181.592,244.881031954
181.607,244.814583662
181.622,244.747815824
181.637,244.680732991
181.652,244.61333971
181.667,244.545640526
181.682,244.477639987
181.697,244.409342646
181.712,244.340753066
181.727,244.271875823
181.742,244.202715508
181.757,244.133276736
181.772,244.063564145
181.787,243.993582405
181.802,243.92333622
181.817,243.852830336
