# 48698 WSSS Singapore Observations at 12Z 07 Apr 2019
Frequency [GHz],TB
175.31,280.680545304
175.322,280.663875811
175.337,280.642993201
175.352,280.622059605
175.367,280.601074871
175.382,280.580038841
175.397,280.558951315
175.412,280.537812146
175.427,280.516621156
175.442,280.495378185
175.457,280.474083042
175.472,280.45273556
175.487,280.431335569
175.502,280.40988288
175.517,280.38837732
175.532,280.366818726
175.547,280.34520688
175.562,280.323541626
175.577,280.301822782
175.592,280.28005015
175.607,280.258223555
175.622,280.236342805
175.637,280.214407703
175.652,280.192418057
175.667,280.170373685
175.682,280.148274391
175.697,280.126119975
175.712,280.103910243
175.727,280.081644999
175.742,280.059324034
175.757,280.036947172
175.772,280.014514169
175.787,279.992024871
175.802,279.969479026
175.817,279.94687646
175.832,279.924216932
175.847,279.901500262
175.862,279.878726224
175.877,279.855894613
175.892,279.833005203
175.907,279.810057772
175.922,279.787052132
175.937,279.76398803
175.952,279.740865255
175.967,279.717683582
175.982,279.694442797
175.997,279.671142671
176.012,279.647782961
176.027,279.624363454
176.042,279.600883896
176.057,279.577344074
176.072,279.553743746
176.087,279.530082669
176.102,279.506360626
176.117,279.482577336
176.132,279.458732603
176.147,279.43482614
176.162,279.410857741
176.177,279.386827119
176.192,279.36273405
176.207,279.338578272
176.222,279.314359536
176.237,279.290077591
176.252,279.265732164
176.267,279.241323001
176.282,279.216849834
176.297,279.192312427
176.31,279.170994483
176.312,279.167710488
176.327,279.143043756
176.342,279.118311958
176.357,279.093514832
176.372,279.068652093
176.387,279.043723469
176.402,279.018728693
176.417,278.993667471
176.432,278.968539507
176.447,278.943344562
176.46,278.921454497
176.462,278.918082306
176.477,278.89275246
176.492,278.867354751
176.507,278.841888864
176.522,278.816354504
176.537,278.790751406
176.552,278.765079222
176.567,278.739337686
176.582,278.713526479
176.597,278.687645283
176.612,278.661693809
176.627,278.635671732
176.642,278.609578741
176.657,278.583414524
176.672,278.557178754
176.687,278.53087111
176.702,278.504491272
176.717,278.478038904
176.732,278.451513685
176.747,278.424915289
176.762,278.398243366
176.777,278.371497596
176.792,278.34467761
176.807,278.317783093
176.822,278.290813693
176.837,278.263769058
176.852,278.236648845
176.867,278.209452683
176.882,278.182180231
176.897,278.154831131
176.912,278.127404998
176.927,278.099901493
176.942,278.072320238
176.957,278.044660872
176.972,278.016923006
176.987,277.989106264
177.002,277.961210281
177.017,277.933234653
177.032,277.905179004
177.047,277.877042943
177.062,277.84882609
177.077,277.820528042
177.092,277.79214839
177.107,277.763686736
177.122,277.735142683
177.137,277.706515812
177.152,277.67780572
177.167,277.649011981
177.182,277.620134199
177.197,277.591171927
177.21,277.566002621
177.212,277.562124745
177.227,277.532992224
177.242,277.503773943
177.257,277.47446945
177.272,277.445078302
177.287,277.415600084
177.302,277.386034313
177.31,277.370229963
177.317,277.356380558
177.332,277.32663836
177.347,277.296807276
177.362,277.266886811
177.377,277.236876509
177.392,277.206775913
177.407,277.176584549
177.422,277.146301918
177.437,277.115927566
177.452,277.085460973
177.467,277.054901673
177.482,277.024249166
177.497,276.993502936
177.512,276.962662508
177.527,276.931727361
177.542,276.900696987
177.557,276.869570857
177.572,276.838348452
177.587,276.807029248
177.602,276.775612739
177.617,276.744098361
177.632,276.712485587
177.647,276.680773866
177.66,276.653209915
177.662,276.648962652
177.677,276.617051399
177.692,276.585039537
177.707,276.552926501
177.722,276.520711748
177.737,276.488394677
177.752,276.455974716
177.767,276.423451291
177.782,276.390823806
177.797,276.358091661
177.812,276.325254275
177.827,276.292311029
177.842,276.259261327
177.857,276.22610453
177.872,276.192840038
177.887,276.159467219
177.902,276.125985439
177.917,276.092394062
177.932,276.058692438
177.947,276.024879938
177.96,275.99548557
177.962,275.990955889
177.977,275.956919638
177.992,275.922770514
178.007,275.88850783
178.022,275.854130942
178.037,275.819639142
178.052,275.785031735
178.067,275.750308035
178.082,275.715467335
178.097,275.680508922
178.112,275.645432075
178.127,275.610236075
178.142,275.574920199
178.157,275.539483699
178.172,275.503925838
178.187,275.468245858
