# 10410 EDZE Essen Observations at 12Z 02 Aug 2020
Frequency [GHz],TB
175.31,277.652468214
175.322,277.64105052
175.337,277.626675266
175.352,277.612185382
175.367,277.597580825
175.382,277.582861564
175.397,277.568027558
175.412,277.553078777
175.427,277.538015186
175.442,277.522836759
175.457,277.507543462
175.472,277.492135276
175.487,277.476612171
175.502,277.460974125
175.517,277.445221116
175.532,277.429353128
175.547,277.413370138
175.562,277.397272132
175.577,277.381059098
175.592,277.364731016
175.607,277.34828788
175.622,277.331729676
175.637,277.315056398
175.652,277.298268036
175.667,277.281364584
175.682,277.264346037
175.697,277.247212394
175.712,277.229963649
175.727,277.212599804
175.742,277.195120854
175.757,277.177526804
175.772,277.159817655
175.787,277.141993412
175.802,277.124054076
175.817,277.105999652
175.832,277.08783015
175.847,277.069545571
175.862,277.051145926
175.877,277.032631222
175.892,277.014001469
175.907,276.995256675
175.922,276.97639685
175.937,276.957422007
175.952,276.938332155
175.967,276.919127305
175.982,276.89980747
175.997,276.880372661
176.012,276.860822894
176.027,276.841158176
176.042,276.821378522
176.057,276.801483945
176.072,276.781474457
176.087,276.761350071
176.102,276.741110798
176.117,276.720756652
176.132,276.700287644
176.147,276.679703787
176.162,276.659005087
176.177,276.63819156
176.192,276.617263213
176.207,276.596220056
176.222,276.575062099
176.237,276.553789347
176.252,276.532401808
176.267,276.510899489
176.282,276.489282393
176.297,276.467550526
176.31,276.448623405
176.312,276.44570389
176.327,276.423742483
176.342,276.401666309
176.357,276.379475365
176.372,276.357169647
176.387,276.334749152
176.402,276.312213873
176.417,276.289563799
176.432,276.266798924
176.447,276.243919235
176.46,276.223997287
176.462,276.220924716
176.477,276.197815352
176.492,276.174591123
176.507,276.151252008
176.522,276.127797986
176.537,276.10422903
176.552,276.08054511
176.567,276.056746196
176.582,276.032832253
176.597,276.008803245
176.612,275.98465913
176.627,275.960399864
176.642,275.936025403
176.657,275.911535695
176.672,275.886930688
176.687,275.862210323
176.702,275.83737454
176.717,275.812423276
176.732,275.787356459
176.747,275.762174018
176.762,275.736875878
176.777,275.711461957
176.792,275.685932169
176.807,275.660286425
176.822,275.63452463
176.837,275.608646685
176.852,275.582652486
176.867,275.556541924
176.882,275.530314886
176.897,275.503971254
176.912,275.477510901
176.927,275.450933696
176.942,275.424239508
176.957,275.397428193
176.972,275.370499604
176.987,275.34345359
177.002,275.31628999
177.017,275.289008639
177.032,275.261609369
177.047,275.234091999
177.062,275.206456344
177.077,275.178702216
177.092,275.150829415
177.107,275.122837736
177.122,275.094726968
177.137,275.066496892
177.152,275.038147281
177.167,275.009677901
177.182,274.98108851
177.197,274.95237886
177.21,274.927399689
177.212,274.923548693
177.227,274.894597744
177.242,274.865525738
177.257,274.836332396
177.272,274.807017426
177.287,274.777580529
177.302,274.748021399
177.31,274.732206441
177.317,274.718339719
177.332,274.688535164
177.347,274.658607397
177.362,274.62855608
177.377,274.598380854
177.392,274.568081358
177.407,274.537657221
177.422,274.507108059
177.437,274.476433483
177.452,274.445633086
177.467,274.414706459
177.482,274.383653177
177.497,274.352472808
177.512,274.321164905
177.527,274.289729016
177.542,274.258164673
177.557,274.226471397
177.572,274.194648702
177.587,274.162696088
177.602,274.130613043
177.617,274.098399041
177.632,274.066053548
177.647,274.033576019
177.66,274.005321591
177.662,274.000965894
177.677,273.968222596
177.692,273.935345546
177.707,273.902334145
177.722,273.869187784
177.737,273.835905838
177.752,273.802487674
177.767,273.768932641
177.782,273.735240078
177.797,273.701409307
177.812,273.667439638
177.827,273.633330372
177.842,273.599080786
177.857,273.564690151
177.872,273.530157718
177.887,273.495482731
177.902,273.460664411
177.917,273.425701971
177.932,273.390594605
177.947,273.35534149
177.96,273.324670255
177.962,273.319941794
177.977,273.284394667
177.992,273.248699242
178.007,273.212854636
178.022,273.176859952
178.037,273.140714277
178.052,273.104416679
178.067,273.067966214
178.082,273.031361917
178.097,272.994602811
178.112,272.957687898
178.127,272.920616165
178.142,272.883386582
178.157,272.845998102
178.172,272.808449659
178.187,272.77074017
178.202,272.732868534
178.217,272.694833634
178.232,272.656634332
178.247,272.618269477
178.262,272.57973789
178.277,272.541038382
178.292,272.502169744
178.307,272.463130741
178.322,272.423920133
178.337,272.384536644
178.352,272.344978991
178.367,272.305245866
178.382,272.265335943
178.397,272.225247875
178.41,272.190359727
178.412,272.184980294
178.427,272.144531815
178.442,272.10390103
178.457,272.063086511
178.472,272.02208681
178.487,271.980900455
178.502,271.939525959
178.517,271.897961807
178.532,271.856206467
178.547,271.814258381
178.562,271.772115976
178.577,271.729777652
178.592,271.687241787
178.607,271.644506738
178.622,271.601570839
178.637,271.558432401
178.652,271.515089712
178.667,271.471541039
178.682,271.427784623
178.697,271.383818683
178.712,271.339641414
178.727,271.295250988
178.742,271.250645552
178.757,271.205823229
178.772,271.160782119
178.787,271.115520295
178.802,271.070035809
178.817,271.024326682
178.832,270.978390918
178.847,270.932226487
178.862,270.885831341
178.877,270.839203402
178.892,270.79234057
178.907,270.745240715
178.922,270.69790168
178.937,270.650321285
178.952,270.602497326
178.967,270.554427562
178.982,270.506109737
178.997,270.457541558
179.012,270.408720711
179.027,270.359644851
179.042,270.310311608
179.057,270.260718582
179.072,270.210863344
179.087,270.160743438
179.102,270.110356381
179.117,270.059699657
179.132,270.008770725
179.147,269.957567013
179.16,269.912966185
179.162,269.906085919
179.177,269.854324813
179.192,269.802281035
179.207,269.749951895
179.222,269.697334669
179.237,269.644426611
179.252,269.591224935
179.267,269.537726831
179.282,269.483929454
179.297,269.429829927
179.312,269.375425352
179.327,269.320712783
179.342,269.265689255
179.357,269.210351766
179.372,269.154697281
179.387,269.098722734
179.402,269.042425026
179.417,268.98580103
179.432,268.928847577
179.447,268.87156147
179.462,268.81393948
179.477,268.75597834
179.492,268.697674753
179.507,268.639025387
179.522,268.580026876
179.537,268.52067582
179.552,268.460968782
179.567,268.400902294
179.582,268.340472849
179.597,268.27967691
179.612,268.218510902
179.627,268.156971213
179.642,268.095054199
179.657,268.032756179
179.672,267.970073433
179.687,267.907002212
179.702,267.843538722
179.717,267.779679141
179.732,267.715419604
179.747,267.650756215
179.762,267.585685037
179.777,267.520202096
179.792,267.454303386
179.807,267.387984858
179.822,267.321242427
179.837,267.254071975
179.852,267.186469341
179.867,267.118430333
179.882,267.049950712
179.897,266.981026209
179.91,266.920928447
179.912,266.911652512
179.927,266.841825278
179.942,266.771540119
179.957,266.700792611
179.972,266.629578295
179.987,266.557892671
180.002,266.4857312
180.017,266.413089308
180.032,266.339962379
180.047,266.266345764
180.062,266.192234771
180.077,266.117624671
180.092,266.042510699
180.107,265.96688805
180.122,265.890751882
180.137,265.814097315
180.152,265.736919429
180.167,265.65921327
180.182,265.580973843
180.197,265.502196118
180.212,265.422875026
180.227,265.343005462
180.242,265.262582281
180.257,265.181600311
180.272,265.100054327
180.287,265.017939079
180.302,264.935249283
180.317,264.851979609
180.332,264.768124701
180.347,264.683679162
180.362,264.598637562
180.377,264.512994437
180.392,264.42674429
180.407,264.339881587
180.422,264.252400761
180.437,264.164296215
180.452,264.075562319
180.467,263.986193409
180.482,263.896183792
180.497,263.805527744
180.512,263.714219511
180.527,263.622253308
180.542,263.529623322
180.557,263.436323714
180.56,263.417582921
180.572,263.342348615
180.587,263.247692135
180.602,263.152348352
180.617,263.056311322
180.632,262.959575078
180.647,262.86213363
180.66,262.777109298
180.662,262.763980966
180.677,262.665111054
180.692,262.565517842
180.707,262.465195261
180.722,262.364137223
180.737,262.262337626
180.752,262.159790356
180.767,262.05648928
180.782,261.95242826
180.797,261.847601144
180.812,261.742001773
180.827,261.635623983
180.842,261.528461606
180.857,261.420508469
180.872,261.311758397
180.887,261.202205221
180.902,261.091842771
180.917,260.980664887
180.932,260.868665413
180.947,260.755838204
180.962,260.642177132
180.977,260.527676079
180.992,260.41232895
181.007,260.296129668
181.022,260.179072181
181.037,260.061150469
181.052,259.942358533
181.067,259.822690416
181.082,259.702140197
181.097,259.580701996
181.112,259.458369976
181.127,259.335138351
181.142,259.211001392
181.157,259.085953419
181.172,258.959988821
181.187,258.833102053
181.202,258.705287643
181.217,258.576540189
181.232,258.446854382
181.247,258.316224993
181.262,258.18464689
181.277,258.05211504
181.292,257.918624517
181.307,257.784170503
181.31,257.757163666
181.322,257.648748308
181.337,257.512353359
181.352,257.374981224
181.367,257.236627611
181.382,257.097288371
181.397,256.95695952
181.412,256.815637238
181.427,256.673317879
181.442,256.529997981
181.457,256.385674277
181.472,256.240343703
181.487,256.09400341
181.502,255.946650773
181.517,255.798283406
181.532,255.648899164
181.547,255.49849617
181.562,255.34707281
181.577,255.194627763
181.592,255.041159998
181.607,254.886668805
181.622,254.731153793
181.637,254.574614916
181.652,254.417052478
181.667,254.258467165
181.682,254.098860041
181.697,253.93823258
181.712,253.776586677
181.727,253.613924669
181.742,253.450249349
181.757,253.285563988
181.772,253.119872352
181.787,252.953178728
181.802,252.785487943
181.817,252.616805371
181.832,252.44713698
181.847,252.276489334
181.862,252.104869623
181.877,251.93228569
181.892,251.758746048
181.907,251.584259909
181.922,251.40883721
181.937,251.232488634
181.952,251.055225638
181.967,250.877060482
181.982,250.698006255
181.997,250.518076901
182.012,250.337287245
182.027,250.15565303
182.042,249.97319093
182.057,249.789918594
182.06,249.753168521
182.072,249.605854669
182.087,249.421018829
182.102,249.235431802
182.117,249.049115406
182.132,248.862092569
182.147,248.674387369
182.162,248.486025057
182.177,248.297032087
182.192,248.107436139
182.207,247.917266166
182.222,247.726552396
182.237,247.535326377
182.252,247.343621002
182.267,247.151470521
182.282,246.958910582
182.297,246.765978245
182.312,246.572712003
182.327,246.379151806
182.342,246.185339075
182.357,245.991316722
182.372,245.797129153
182.387,245.602822297
182.402,245.408443593
182.417,245.214042006
182.432,245.019668023
182.447,244.825373647
182.462,244.631212391
182.477,244.437239258
182.492,244.243510718
182.507,244.050084682
182.522,243.857020462
182.537,243.664378722
182.552,243.472221418
182.567,243.280611734
182.582,243.089613985
182.597,242.899293528
182.612,242.709716632
182.627,242.52095034
182.642,242.33306231
182.657,242.146120609
182.672,241.960193499
182.687,241.775349165
182.702,241.59165541
182.717,241.409179305
182.732,241.227986759
182.747,241.048142049
182.762,240.869707247
182.777,240.692741563
182.792,240.517300585
182.807,240.343435365
182.822,240.171191378
182.837,240.00060728
182.852,239.831713454
182.867,239.66453029
182.882,239.499066152
182.897,239.335314962
182.912,239.173253308
182.927,239.012837003
182.942,238.853996923
182.957,238.696633996
182.972,238.540613096
182.987,238.385755606
183.002,238.231830274
183.017,238.078541906
183.032,237.925517363
183.047,237.772288026
183.062,237.618267806
183.077,237.462725452
183.092,237.304749516
183.107,237.14320416
183.122,236.97667361
183.137,236.803393387
183.152,236.621167761
183.167,236.427277354
183.182,236.218392505
183.197,235.990537434
183.212,235.739220862
183.227,235.460014617
183.242,235.150230577
183.257,234.813058289
183.367,234.885716663
183.382,235.212470745
183.397,235.510043361
183.412,235.777372166
183.427,236.017862042
183.442,236.236060918
183.457,236.436359831
183.472,236.622572247
183.487,236.797864446
183.502,236.964811904
183.517,237.12549028
183.532,237.281566277
183.547,237.434376844
183.562,237.584994482
183.577,237.734279697
183.592,237.88292267
183.607,238.031476244
