# 78954 TBPB Grantley Adams Observations at 12Z 02 Aug 2019
Frequency [GHz],TB
175.31,278.957804434
175.322,278.940603946
175.337,278.919054357
175.352,278.897450198
175.367,278.875791303
175.382,278.854077509
175.397,278.832308651
175.412,278.810484562
175.427,278.788605077
175.442,278.766670026
175.457,278.744679244
175.472,278.72263256
175.487,278.700529806
175.502,278.678370812
175.517,278.656155405
175.532,278.633883415
175.547,278.61155467
175.562,278.589168996
175.577,278.56672622
175.592,278.544226167
175.607,278.521668662
175.622,278.499053529
175.637,278.476380591
175.652,278.453649672
175.667,278.430860592
175.682,278.408013174
175.697,278.385107238
175.712,278.362142604
175.727,278.33911909
175.742,278.316036516
175.757,278.292894699
175.772,278.269693456
175.787,278.246432604
175.802,278.223111958
175.817,278.199731333
175.832,278.176290544
175.847,278.152789404
175.862,278.129227725
175.877,278.105605321
175.892,278.081922003
175.907,278.058177581
175.922,278.034371866
175.937,278.010504667
175.952,277.986575794
175.967,277.962585054
175.982,277.938532254
175.997,277.914417203
176.012,277.890239706
176.027,277.865999568
176.042,277.841696594
176.057,277.817330589
176.072,277.792901357
176.087,277.7684087
176.102,277.74385242
176.117,277.71923232
176.132,277.6945482
176.147,277.669799861
176.162,277.644987103
176.177,277.620109724
176.192,277.595167524
176.207,277.570160301
176.222,277.545087852
176.237,277.519949973
176.252,277.494746461
176.267,277.469477111
176.282,277.444141719
176.297,277.418740079
176.31,277.396671578
176.312,277.393271985
176.327,277.36773723
176.342,277.342135608
176.357,277.316466909
176.372,277.290730926
176.387,277.264927449
176.402,277.23905627
176.417,277.213117179
176.432,277.187109964
176.447,277.161034415
176.46,277.138380168
176.462,277.134890321
176.477,277.108677469
176.492,277.082395646
176.507,277.056044639
176.522,277.029624236
176.537,277.003134222
176.552,276.976574381
176.567,276.949944501
176.582,276.923244364
176.597,276.896473755
176.612,276.869632457
176.627,276.842720254
176.642,276.815736929
176.657,276.788682263
176.672,276.761556039
176.687,276.734358038
176.702,276.70708804
176.717,276.679745828
176.732,276.65233118
176.747,276.624843877
176.762,276.597283698
176.777,276.569650423
176.792,276.54194383
176.807,276.514163697
176.822,276.486309802
176.837,276.458381924
176.852,276.430379839
176.867,276.402303325
176.882,276.374152158
176.897,276.345926115
176.912,276.317624971
176.927,276.289248504
176.942,276.260796487
176.957,276.232268697
176.972,276.203664908
176.987,276.174984895
177.002,276.146228433
177.017,276.117395296
177.032,276.088485258
177.047,276.059498093
177.062,276.030433575
177.077,276.001291476
177.092,275.97207157
177.107,275.94277363
177.122,275.913397428
177.137,275.883942739
177.152,275.854409333
177.167,275.824796983
177.182,275.795105463
177.197,275.765334542
177.21,275.739468677
177.212,275.735483995
177.227,275.705553591
177.242,275.675543104
177.257,275.645452305
177.272,275.615280965
177.287,275.585028856
177.302,275.554695749
177.31,275.538484894
177.317,275.524281416
177.332,275.493785627
177.347,275.463208154
177.362,275.432548769
177.377,275.401807241
177.392,275.370983344
177.407,275.340076846
177.422,275.309087521
177.437,275.278015138
177.452,275.24685947
177.467,275.215620286
177.482,275.184297358
177.497,275.152890458
177.512,275.121399357
177.527,275.089823826
177.542,275.058163636
177.557,275.026418558
177.572,274.994588365
177.587,274.962672827
177.602,274.930671717
177.617,274.898584806
177.632,274.866411866
177.647,274.834152668
177.66,274.806124748
177.662,274.801806985
177.677,274.769374589
177.692,274.736855252
177.707,274.704248746
177.722,274.671554844
177.737,274.638773319
177.752,274.605903942
177.767,274.572946488
177.782,274.539900728
177.797,274.506766437
177.812,274.473543387
177.827,274.440231351
177.842,274.406830104
177.857,274.373339418
177.872,274.339759068
177.887,274.306088828
177.902,274.272328472
177.917,274.238477774
177.932,274.204536508
177.947,274.170504449
177.96,274.140936383
177.962,274.136381372
177.977,274.102167052
177.992,274.067861263
178.007,274.03346378
178.022,273.99897438
178.037,273.964392836
178.052,273.929718925
178.067,273.894952422
178.082,273.860093103
178.097,273.825140744
178.112,273.79009512
178.127,273.754956007
178.142,273.719723181
178.157,273.684396418
178.172,273.648975496
178.187,273.613460188
178.202,273.577850272
178.217,273.542145524
178.232,273.50634572
178.247,273.470450636
178.262,273.434460048
178.277,273.398373732
178.292,273.362191464
178.307,273.325913021
178.322,273.289538176
178.337,273.253066707
178.352,273.216498389
178.367,273.179832996
178.382,273.143070304
178.397,273.106210088
178.41,273.074185507
178.412,273.069252122
178.427,273.032196181
178.442,272.995042038
178.457,272.957789467
178.472,272.920438241
178.487,272.882988132
178.502,272.845438914
178.517,272.807790358
178.532,272.770042235
178.547,272.732194315
178.562,272.69424637
178.577,272.656198168
178.592,272.618049477
178.607,272.579800067
178.622,272.541449704
178.637,272.502998154
178.652,272.464445183
178.667,272.425790555
178.682,272.387034034
178.697,272.348175381
178.712,272.309214359
178.727,272.270150727
178.742,272.230984244
178.757,272.191714667
178.772,272.152341753
178.787,272.112865255
178.802,272.073284927
178.817,272.033600521
178.832,271.993811785
178.847,271.953918468
178.862,271.913920316
178.877,271.873817073
178.892,271.833608481
178.907,271.793294279
178.922,271.752874206
178.937,271.712347997
178.952,271.671715384
178.967,271.630976099
178.982,271.590129868
178.997,271.549176416
179.012,271.508115466
179.027,271.466946736
179.042,271.425669943
179.057,271.384284799
179.072,271.342791014
179.087,271.301188293
179.102,271.259476338
179.117,271.217654847
179.132,271.175723515
179.147,271.133682033
179.16,271.097156739
179.162,271.091530086
179.177,271.049267356
179.192,271.006893519
179.207,270.964408249
179.222,270.921811212
179.237,270.879102071
179.252,270.836280483
179.267,270.793346098
