# 78954 TBPB Grantley Adams Observations at 12Z 12 Jan 2019
Frequency [GHz],TB
175.31,281.047593417
175.322,281.031258131
175.337,281.01076073
175.352,280.990176275
175.367,280.969504698
175.382,280.948745932
175.397,280.92789991
175.412,280.906966563
175.427,280.885945823
175.442,280.86483762
175.457,280.843641884
175.472,280.822358545
175.487,280.800987532
175.502,280.779528773
175.517,280.757982194
175.532,280.736347724
175.547,280.714625286
175.562,280.692814808
175.577,280.670916211
175.592,280.648929421
175.607,280.62685436
175.622,280.604690948
175.637,280.582439107
175.652,280.560098756
175.667,280.537669814
175.682,280.515152199
175.697,280.492545826
175.712,280.469850611
175.727,280.447066469
175.742,280.424193312
175.757,280.401231053
175.772,280.378179602
175.787,280.355038868
175.802,280.33180876
175.817,280.308489184
175.832,280.285080046
175.847,280.26158125
175.862,280.237992699
175.877,280.214314293
175.892,280.190545932
175.907,280.166687516
175.922,280.142738939
175.937,280.118700098
175.952,280.094570885
175.967,280.070351193
175.982,280.046040912
175.997,280.021639929
176.012,279.997148132
176.027,279.972565406
176.042,279.947891633
176.057,279.923126695
176.072,279.898270471
176.087,279.873322838
176.102,279.848283672
176.117,279.823152846
176.132,279.797930232
176.147,279.772615698
176.162,279.747209113
176.177,279.721710341
176.192,279.696119245
176.207,279.670435687
176.222,279.644659523
176.237,279.618790612
176.252,279.592828806
176.267,279.566773958
176.282,279.540625916
176.297,279.514384527
176.31,279.491566363
176.312,279.488049636
176.327,279.461621085
176.342,279.435098713
176.357,279.408482356
176.372,279.38177185
176.387,279.354967026
176.402,279.328067712
176.417,279.301073735
176.432,279.273984919
176.447,279.246801084
176.46,279.22316476
176.462,279.219522048
176.477,279.192147627
176.492,279.164677633
176.507,279.137111875
176.522,279.10945016
176.537,279.081692291
176.552,279.05383807
176.567,279.025887292
176.582,278.997839753
176.597,278.969695244
176.612,278.941453553
176.627,278.913114465
176.642,278.884677763
176.657,278.856143223
176.672,278.827510622
176.687,278.798779732
176.702,278.769950322
176.717,278.741022155
176.732,278.711994995
176.747,278.682868599
176.762,278.653642723
176.777,278.624317118
176.792,278.594891531
176.807,278.565365708
176.822,278.535739388
176.837,278.506012308
176.852,278.476184202
176.867,278.4462548
176.882,278.416223828
176.897,278.386091006
176.912,278.355856055
176.927,278.325518687
176.942,278.295078615
176.957,278.264535544
176.972,278.233889177
176.987,278.203139213
177.002,278.172285347
177.017,278.141327269
177.032,278.110264667
177.047,278.079097223
177.062,278.047824615
177.077,278.016446518
177.092,277.984962601
177.107,277.953372532
177.122,277.921675972
177.137,277.889872577
177.152,277.857962002
177.167,277.825943895
177.182,277.7938179
177.197,277.761583658
177.21,277.733559474
177.212,277.729240805
177.227,277.696788971
177.242,277.664227783
177.257,277.631556864
177.272,277.598775831
177.287,277.565884298
177.302,277.532881872
177.31,277.5152351
177.317,277.499768159
177.332,277.466542756
177.347,277.43320526
177.362,277.399755258
177.377,277.366192338
177.392,277.332516079
177.407,277.298726057
177.422,277.264821842
177.437,277.230803001
177.452,277.196669095
177.467,277.162419679
177.482,277.128054306
177.497,277.093572521
177.512,277.058973865
177.527,277.024257875
177.542,276.989424083
177.557,276.954472013
177.572,276.919401189
177.587,276.884211124
177.602,276.848901331
177.617,276.813471314
177.632,276.777920574
177.647,276.742248606
177.66,276.711234447
177.662,276.706454901
177.677,276.670538942
177.692,276.634500209
177.707,276.598338175
177.722,276.562052311
177.737,276.525642077
177.752,276.489106933
177.767,276.45244633
177.782,276.415659715
177.797,276.37874653
177.812,276.341706209
177.827,276.304538183
177.842,276.267241876
177.857,276.229816708
177.872,276.19226209
177.887,276.154577431
177.902,276.116762132
177.917,276.078815589
177.932,276.040737193
177.947,276.002526326
177.96,275.969302608
177.962,275.964182368
177.977,275.925704691
177.992,275.887092661
178.007,275.84834564
178.022,275.809462981
178.037,275.770444034
178.052,275.73128814
178.067,275.691994636
178.082,275.652562853
178.097,275.612992113
178.112,275.573281736
178.127,275.533431032
178.142,275.493439306
178.157,275.453305859
178.172,275.413029982
178.187,275.372610961
178.202,275.332048077
178.217,275.291340602
178.232,275.250487803
178.247,275.209488941
178.262,275.168343268
178.277,275.127050033
178.292,275.085608474
178.307,275.044017827
178.322,275.002277316
178.337,274.960386163
178.352,274.918343579
178.367,274.876148772
178.382,274.83380094
178.397,274.791299276
178.41,274.754339437
178.412,274.748642964
178.427,274.705831183
178.442,274.662863102
178.457,274.619737887
178.472,274.576454692
178.487,274.533012667
178.502,274.489410954
178.517,274.445648686
178.532,274.40172499
178.547,274.357638986
178.562,274.313389784
178.577,274.268976489
178.592,274.224398197
178.607,274.179653995
178.622,274.134742965
178.637,274.089664179
178.652,274.044416702
178.667,273.998999589
178.682,273.95341189
178.697,273.907652645
178.712,273.861720885
178.727,273.815615635
178.742,273.769335909
178.757,273.722880715
178.772,273.67624905
178.787,273.629439904
178.802,273.582452259
178.817,273.535285086
178.832,273.48793735
178.847,273.440408003
178.862,273.392695993
178.877,273.344800254
178.892,273.296719715
178.907,273.248453292
178.922,273.199999896
178.937,273.151358424
178.952,273.102527767
178.967,273.053506804
178.982,273.004294406
178.997,272.954889433
179.012,272.905290736
179.027,272.855497155
179.042,272.805507521
179.057,272.755320654
179.072,272.704935364
179.087,272.65435045
179.102,272.603564702
179.117,272.552576899
179.132,272.501385807
179.147,272.449990184
179.16,272.405280898
179.162,272.398388775
179.177,272.346580316
179.192,272.294563531
179.207,272.242337131
179.222,272.189899818
179.237,272.137250281
179.252,272.084387199
179.267,272.031309236
179.282,271.978015048
179.297,271.924503277
179.312,271.870772552
179.327,271.816821492
179.342,271.762648701
179.357,271.708252772
179.372,271.653632286
179.387,271.59878581
179.402,271.543711898
179.417,271.488409091
179.432,271.432875918
179.447,271.377110892
179.462,271.321112516
179.477,271.264879276
179.492,271.208409645
179.507,271.151702085
179.522,271.094755039
179.537,271.037566939
179.552,270.980136202
179.567,270.922461231
179.582,270.864540411
179.597,270.806372116
179.612,270.747954703
179.627,270.689286514
179.642,270.630365876
179.657,270.5711911
179.672,270.511760481
179.687,270.452072299
179.702,270.392124816
179.717,270.331916279
179.732,270.27144492
179.747,270.210708952
179.762,270.149706572
179.777,270.08843596
179.792,270.026895278
179.807,269.965082672
179.822,269.90299627
179.837,269.840634182
179.852,269.7779945
179.867,269.715075297
179.882,269.65187463
179.897,269.588390534
179.91,269.533140192
179.912,269.524621029
179.927,269.460564113
179.942,269.396217767
179.957,269.33157995
179.972,269.266648605
179.987,269.201421652
180.002,269.135896991
180.017,269.070072506
180.032,269.003946055
180.047,268.937515478
180.062,268.870778595
180.077,268.803733202
180.092,268.736377077
180.107,268.668707974
180.122,268.600723626
180.137,268.532421744
180.152,268.463800017
180.167,268.39485611
180.182,268.325587667
180.197,268.255992307
180.212,268.186067629
180.227,268.115811204
180.242,268.045220584
180.257,267.974293293
180.272,267.903026833
180.287,267.83141868
180.302,267.759466286
180.317,267.687167078
180.332,267.614518457
180.347,267.5415178
180.362,267.468162455
180.377,267.394449746
180.392,267.320376971
180.407,267.2459414
180.422,267.171140275
180.437,267.095970812
180.452,267.0204302
180.467,266.944515598
180.482,266.868224138
180.497,266.791552924
180.512,266.714499028
180.527,266.637059496
180.542,266.559231342
180.557,266.481011553
180.56,266.465320331
180.572,266.402397082
180.587,266.323384853
180.602,266.24397176
180.617,266.164154664
180.632,266.083930395
180.647,266.00329575
180.66,265.933077944
180.662,265.922247495
180.677,265.840782361
180.692,265.758897048
180.707,265.676588221
180.722,265.593852509
180.737,265.51068651
180.752,265.427086785
180.767,265.34304986
180.782,265.258572223
180.797,265.17365033
180.812,265.088280596
180.827,265.002459401
180.842,264.916183087
180.857,264.829447956
180.872,264.742250273
180.887,264.654586263
180.902,264.566452111
180.917,264.477843963
180.932,264.388757923
180.947,264.299190052
180.962,264.209136371
180.977,264.118592859
180.992,264.027555449
181.007,263.936020033
181.022,263.843982456
181.037,263.75143852
181.052,263.658383981
181.067,263.564814547
181.082,263.470725882
181.097,263.376113599
181.112,263.280973264
181.127,263.185300395
181.142,263.089090458
181.157,262.992338871
181.172,262.895040999
181.187,262.797192156
181.202,262.698787602
181.217,262.599822546
181.232,262.500292139
181.247,262.40019148
181.262,262.299515611
181.277,262.198259519
181.292,262.09641813
181.307,261.993986315
181.31,261.973428645
181.322,261.890958884
181.337,261.78733059
181.352,261.68309612
181.367,261.578250105
181.382,261.472787109
181.397,261.366701636
181.412,261.259988125
181.427,261.152640948
181.442,261.044654414
181.457,260.936022763
181.472,260.826740168
181.487,260.716800736
181.502,260.606198501
181.517,260.494927428
181.532,260.382981414
181.547,260.27035428
181.562,260.157039777
181.577,260.043031582
181.592,259.928323299
181.607,259.812908454
181.622,259.696780502
181.637,259.579932817
181.652,259.462358699
181.667,259.344051369
181.682,259.225003971
181.697,259.105209568
181.712,258.984661144
181.727,258.863351604
181.742,258.74127377
181.757,258.618420384
181.772,258.494784105
181.787,258.370357512
181.802,258.245133097
181.817,258.119103272
181.832,257.992260362
181.847,257.864596609
181.862,257.73610417
181.877,257.606775113
181.892,257.476601424
181.907,257.345574998
181.922,257.213687642
181.937,257.080931075
181.952,256.947296925
181.967,256.812776728
181.982,256.677361925
181.997,256.541043864
182.012,256.403813792
182.027,256.265662858
182.042,256.126582104
182.057,255.986562468
182.06,255.95844507
182.072,255.845594772
182.087,255.703669722
182.102,255.560777896
182.117,255.416909745
182.132,255.272055573
182.147,255.126205537
182.162,254.979349626
182.177,254.831477652
182.192,254.682579231
182.207,254.532643763
182.222,254.38166041
182.237,254.229618069
182.252,254.076505342
182.267,253.922310499
182.282,253.767021437
182.297,253.610625635
182.312,253.453110096
182.327,253.294461287
182.342,253.134665066
182.357,252.973706597
182.372,252.811570256
182.387,252.648239526
182.402,252.483696863
182.417,252.317923561
