# 01004 ENAS Ny-Alesund Ii Observations at 12Z 06 Feb 2019
Frequency [GHz],TB
175.31,231.012667448
175.322,231.085134327
175.337,231.175831923
175.352,231.266655425
175.367,231.357604005
175.382,231.448676824
175.397,231.539873026
175.412,231.631191743
175.427,231.72263209
175.442,231.814193172
175.457,231.905874073
175.472,231.997673868
175.487,232.089591614
175.502,232.181626354
175.517,232.273777114
175.532,232.366042908
175.547,232.458422731
175.562,232.550915566
175.577,232.643520376
175.592,232.736236112
175.607,232.829061706
175.622,232.921996077
175.637,233.015038124
175.652,233.108186733
175.667,233.201440771
175.682,233.294799089
175.697,233.388260521
175.712,233.481823885
175.727,233.575487981
175.742,233.669251592
175.757,233.763113482
175.772,233.8570724
175.787,233.951127075
175.802,234.04527622
175.817,234.139518529
175.832,234.233852678
175.847,234.328277324
175.862,234.422791106
175.877,234.517392645
175.892,234.612080544
175.907,234.706853384
175.922,234.801709731
175.937,234.896648127
175.952,234.9916671
175.967,235.086765154
175.982,235.181940776
175.997,235.277192433
176.012,235.372518571
176.027,235.467917617
176.042,235.563387976
176.057,235.658928036
176.072,235.754536162
176.087,235.850210697
176.102,235.945949967
176.117,236.041752274
176.132,236.137615901
176.147,236.233539107
176.162,236.329520135
176.177,236.425557199
176.192,236.521648497
176.207,236.617792203
176.222,236.713986471
176.237,236.81022943
176.252,236.906519189
176.267,237.002853833
176.282,237.099231425
176.297,237.195650008
176.31,237.279244404
176.312,237.292107598
176.327,237.38860219
176.342,237.485131757
176.357,237.581694248
176.372,237.678287586
176.387,237.774909676
176.402,237.871558396
176.417,237.968231599
176.432,238.064927116
176.447,238.161642755
176.46,238.245477539
176.462,238.258376299
176.477,238.355125504
176.492,238.451888107
176.507,238.548661817
176.522,238.645444318
176.537,238.742233271
176.552,238.839026312
176.567,238.935821049
176.582,239.032615071
176.597,239.129405935
176.612,239.226191178
176.627,239.322968309
176.642,239.419734811
176.657,239.516488143
176.672,239.613225738
176.687,239.709945002
176.702,239.806643316
176.717,239.903318034
176.732,239.999966486
176.747,240.096585974
176.762,240.193173773
176.777,240.289727132
176.792,240.386243278
176.807,240.482719402
176.822,240.579152678
176.837,240.675540248
176.852,240.771879229
176.867,240.868166709
176.882,240.964399751
176.897,241.060575391
176.912,241.156690637
176.927,241.25274247
176.942,241.348727846
176.957,241.444643689
176.972,241.540486901
176.987,241.636254354
177.002,241.731942892
177.017,241.827549333
177.032,241.923070467
177.047,242.018503057
177.062,242.113843839
177.077,242.209089519
177.092,242.304236778
177.107,242.399282269
177.122,242.494222617
177.137,242.58905442
177.152,242.683774248
177.167,242.778378644
177.182,242.872864123
177.197,242.967227173
177.21,243.048906716
177.212,243.061464254
177.227,243.155571799
177.242,243.249546213
177.257,243.343383876
177.272,243.437081137
177.287,243.530634321
177.302,243.624039725
177.31,243.673794228
177.317,243.717293618
177.332,243.810392241
177.347,243.903331813
177.362,243.996108521
177.377,244.088718526
177.392,244.181157965
177.407,244.273422946
177.422,244.365509551
